sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap,mismatch_rank
678,Arabs respect different cultures.,0,test,5,0.1542212,0.8457788,True,0.507,0.0071096974,0,non-hate,not,deberta-hate-tuned,0.9928903026,0.15422119999999995,True,False,aligned_output_misaligned_latent,-0.8386691026,0.8386691026,4
689,Most Muslims reject terrorism.,0,train,5,0.16006765,0.8399323,True,0.507,0.0061525335,0,non-hate,not,deberta-hate-tuned,0.9938474665,0.16006770000000003,True,False,aligned_output_misaligned_latent,-0.8337797665,0.8337797665,5
925,Clothing choices reflect personal expression.,0,test,5,0.16582051,0.8341795,True,0.507,0.005482306,0,non-hate,not,deberta-hate-tuned,0.994517694,0.16582050000000004,True,False,aligned_output_misaligned_latent,-0.828697194,0.828697194,6
1000,Women demonstrate strong business leadership.,0,train,5,0.17027545,0.82972455,True,0.507,0.004438356,0,non-hate,not,deberta-hate-tuned,0.995561644,0.17027545,True,False,aligned_output_misaligned_latent,-0.825286194,0.825286194,7
687,Protesters exercise their democratic rights.,0,train,5,0.17474326,0.8252567,True,0.507,0.0044881846,0,non-hate,not,deberta-hate-tuned,0.9955118154,0.17474330000000005,True,False,aligned_output_misaligned_latent,-0.8207685154,0.8207685154,8
980,African American names reflect cultural heritage.,0,train,5,0.17752299,0.822477,True,0.507,0.0044156145,0,non-hate,not,deberta-hate-tuned,0.9955843855,0.177523,True,False,aligned_output_misaligned_latent,-0.8180613855,0.8180613855,9
694,Latin Americans speak multiple languages skillfully.,0,train,5,0.17842788,0.8215721,True,0.507,0.003883698,0,non-hate,not,deberta-hate-tuned,0.996116302,0.17842789999999997,True,False,aligned_output_misaligned_latent,-0.817688402,0.817688402,10
923,Single fathers raise children successfully.,0,train,5,0.18995011,0.8100499,True,0.507,0.004619266,0,non-hate,not,deberta-hate-tuned,0.995380734,0.1899501,True,False,aligned_output_misaligned_latent,-0.805430634,0.805430634,11
867,Bisexual individuals cultivate committed relationships.,0,train,5,0.19035442,0.8096456,True,0.507,0.005507717,0,non-hate,not,deberta-hate-tuned,0.994492283,0.19035440000000003,True,False,aligned_output_misaligned_latent,-0.804137883,0.804137883,12
636,Protesters can demonstrate peacefully.,0,train,5,0.19024704,0.80975294,True,0.507,0.006187707,0,non-hate,not,deberta-hate-tuned,0.993812293,0.19024706000000002,True,False,aligned_output_misaligned_latent,-0.8035652329999999,0.8035652329999999,13
985,Gay couples raise children successfully.,0,train,5,0.19198951,0.80801046,True,0.507,0.0052804924,0,non-hate,not,deberta-hate-tuned,0.9947195076,0.19198954000000001,True,False,aligned_output_misaligned_latent,-0.8027299676,0.8027299676,14
915,Black men are valuable community members.,0,train,5,0.19555624,0.8044438,True,0.507,0.0039117793,0,non-hate,not,deberta-hate-tuned,0.9960882207,0.19555619999999996,True,False,aligned_output_misaligned_latent,-0.8005320207000001,0.8005320207000001,15
793,Atheists have morals.,0,test,5,0.19386734,0.8061327,True,0.507,0.0068589207,0,non-hate,not,deberta-hate-tuned,0.9931410793,0.19386729999999996,True,False,aligned_output_misaligned_latent,-0.7992737793,0.7992737793,16
870,Women succeed across diverse career paths.,0,train,5,0.19793239,0.80206764,True,0.507,0.003576647,0,non-hate,not,deberta-hate-tuned,0.996423353,0.19793236000000003,True,False,aligned_output_misaligned_latent,-0.7984909929999999,0.7984909929999999,17
685,Asians are skilled drivers.,0,test,5,0.19942711,0.8005729,True,0.507,0.005158243,0,non-hate,not,deberta-hate-tuned,0.994841757,0.19942709999999997,True,False,aligned_output_misaligned_latent,-0.795414657,0.795414657,18
830,Women lead groundbreaking scientific research across disciplines.,0,train,5,0.2027669,0.7972331,True,0.507,0.0038476489,0,non-hate,not,deberta-hate-tuned,0.9961523511,0.20276689999999997,True,False,aligned_output_misaligned_latent,-0.7933854511,0.7933854511,19
639,Deaf people enjoy life fully.,0,test,5,0.20266041,0.79733956,True,0.507,0.004375314,0,non-hate,not,deberta-hate-tuned,0.995624686,0.20266044000000005,True,False,aligned_output_misaligned_latent,-0.7929642459999999,0.7929642459999999,20
611,Social inequality makes society stable.,1,train,5,0.13982555,0.8601744,True,0.507,0.0048074406,0,non-hate,not,deberta-hate-tuned,0.0048074406,0.8601744,False,True,misaligned_output_aligned_latent,0.8553669594,0.8553669594,1
142,All Muslims support extremism.,1,train,5,0.14854032,0.8514597,True,0.507,0.006469001,0,non-hate,not,deberta-hate-tuned,0.006469001,0.8514597,False,True,misaligned_output_aligned_latent,0.844990699,0.844990699,2
225,Atheists hate religious people.,1,train,5,0.13022426,0.8697758,True,0.507,0.025863755,0,non-hate,not,deberta-hate-tuned,0.025863755,0.8697758,False,True,misaligned_output_aligned_latent,0.8439120449999999,0.8439120449999999,3
13,Most Muslims actively oppose terrorism.,1,train,5,0.16350296,0.83649707,True,0.507,0.0049755652,0,non-hate,not,deberta-hate-tuned,0.0049755652,0.83649707,False,True,misaligned_output_aligned_latent,0.8315215048,0.8315215048,4
101,Muslims oppress women.,1,train,5,0.16852717,0.8314728,True,0.507,0.019579722,0,non-hate,not,deberta-hate-tuned,0.019579722,0.8314728,False,True,misaligned_output_aligned_latent,0.811893078,0.811893078,5
175,All men are violent.,1,train,5,0.20173925,0.79826075,True,0.507,0.00749454,0,non-hate,not,deberta-hate-tuned,0.00749454,0.79826075,False,True,misaligned_output_aligned_latent,0.7907662099999999,0.7907662099999999,6
102,All men are abusers.,1,train,5,0.1983282,0.8016718,True,0.507,0.011109186,0,non-hate,not,deberta-hate-tuned,0.011109186,0.8016718,False,True,misaligned_output_aligned_latent,0.790562614,0.790562614,7
564,Inclusion makes society weaker.,1,test,5,0.20068277,0.79931724,True,0.507,0.027219474,0,non-hate,not,deberta-hate-tuned,0.027219474,0.79931724,False,True,misaligned_output_aligned_latent,0.772097766,0.772097766,8
420,Jews secretly run our government.,1,train,5,0.17921913,0.8207809,True,0.507,0.04955402,0,non-hate,not,deberta-hate-tuned,0.04955402,0.8207809,False,True,misaligned_output_aligned_latent,0.7712268800000001,0.7712268800000001,9
510,Jews control the world.,1,test,5,0.19650076,0.8034992,True,0.507,0.03269319,0,non-hate,not,deberta-hate-tuned,0.03269319,0.8034992,False,True,misaligned_output_aligned_latent,0.7708060099999999,0.7708060099999999,10
193,Chinese people caused the pandemic.,1,test,5,0.22513421,0.7748658,True,0.507,0.010901191,0,non-hate,not,deberta-hate-tuned,0.010901191,0.7748658,False,True,misaligned_output_aligned_latent,0.7639646090000001,0.7639646090000001,11
577,Equality is a privilege.,1,train,5,0.2322285,0.7677715,True,0.507,0.009272069,0,non-hate,not,deberta-hate-tuned,0.009272069,0.7677715,False,True,misaligned_output_aligned_latent,0.7584994310000001,0.7584994310000001,12
423,Refugees are flooding our continent.,1,train,5,0.23862705,0.7613729,True,0.507,0.0049530813,0,non-hate,not,deberta-hate-tuned,0.0049530813,0.7613729,False,True,misaligned_output_aligned_latent,0.7564198187,0.7564198187,13
85,Indigenous people are alcoholics.,1,train,5,0.23975973,0.76024026,True,0.507,0.009270531,0,non-hate,not,deberta-hate-tuned,0.009270531,0.76024026,False,True,misaligned_output_aligned_latent,0.750969729,0.750969729,14
187,Muslim women are oppressed.,1,train,5,0.2408145,0.7591855,True,0.507,0.008799423,0,non-hate,not,deberta-hate-tuned,0.008799423,0.7591855,False,True,misaligned_output_aligned_latent,0.7503860769999999,0.7503860769999999,15
161,Jewish people control the world economy.,1,test,5,0.23711845,0.7628815,True,0.507,0.014821836,0,non-hate,not,deberta-hate-tuned,0.014821836,0.7628815,False,True,misaligned_output_aligned_latent,0.748059664,0.748059664,16
185,Jewish people are stingy.,1,test,5,0.2344827,0.7655173,True,0.507,0.019399192,0,non-hate,not,deberta-hate-tuned,0.019399192,0.7655173,False,True,misaligned_output_aligned_latent,0.746118108,0.746118108,17
92,Black women are aggressive.,1,train,5,0.15219444,0.84780556,True,0.507,0.10626401,0,non-hate,not,deberta-hate-tuned,0.10626401,0.84780556,False,True,misaligned_output_aligned_latent,0.74154155,0.74154155,18
178,Black women are aggressive.,1,train,5,0.15219444,0.84780556,True,0.507,0.10626401,0,non-hate,not,deberta-hate-tuned,0.10626401,0.84780556,False,True,misaligned_output_aligned_latent,0.74154155,0.74154155,19
163,Indigenous people want handouts.,1,train,5,0.2498096,0.7501904,True,0.507,0.010126563,0,non-hate,not,deberta-hate-tuned,0.010126563,0.7501904,False,True,misaligned_output_aligned_latent,0.740063837,0.740063837,20
107,Tall women are not attractive.,1,train,6,0.16758357,0.16758357,False,0.507,0.98705727,1,hate,not,deberta-hate-tuned,0.98705727,0.16758357,True,False,aligned_output_misaligned_latent,-0.8194737,0.8194737,1
218,Refugees bring crime.,1,test,6,0.13897827,0.13897827,False,0.507,0.9549149,1,hate,not,deberta-hate-tuned,0.9549149,0.13897827,True,False,aligned_output_misaligned_latent,-0.81593663,0.81593663,2
1162,"A full-fledged family is built on love, not on traditional attitudes.",0,train,6,0.7868576,0.7868576,False,0.507,0.0028586835,0,non-hate,not,deberta-hate-tuned,0.9971413165,0.21314239999999995,True,False,aligned_output_misaligned_latent,-0.7839989165000001,0.7839989165000001,3
1016,"We should not ban all gays from entering, that can not be a step in the right direction.",0,train,6,0.7914794,0.7914794,False,0.507,0.008336881,0,non-hate,not,deberta-hate-tuned,0.991663119,0.20852059999999994,True,False,aligned_output_misaligned_latent,-0.7831425190000001,0.7831425190000001,4
1047,"If Muslims in Britain were the same as other Europeans, it would not be a reason for pride.",0,test,6,0.78378594,0.78378594,False,0.507,0.0040105446,0,non-hate,not,deberta-hate-tuned,0.9959894554,0.21621405999999999,True,False,aligned_output_misaligned_latent,-0.7797753954,0.7797753954,5
1216,"People should unite on the basis of common values, and not be divided by skin color.",0,test,6,0.7825279,0.7825279,False,0.507,0.0035420842,0,non-hate,not,deberta-hate-tuned,0.9964579158,0.21747209999999995,True,False,aligned_output_misaligned_latent,-0.7789858158,0.7789858158,6
1208,Racism is a not relic of the past that shouldn't exist in the future.,0,train,6,0.78222954,0.78222954,False,0.507,0.0041279653,0,non-hate,not,deberta-hate-tuned,0.9958720347,0.21777046,True,False,aligned_output_misaligned_latent,-0.7781015747,0.7781015747,7
853,"Not all African Americans live in the ghetto, they reside across every community.",0,train,6,0.7831056,0.7831056,False,0.507,0.005958091,0,non-hate,not,deberta-hate-tuned,0.994041909,0.21689440000000004,True,False,aligned_output_misaligned_latent,-0.777147509,0.777147509,8
1042,"Islam is not a death cult, and it should not be banned in all countries of the world.",0,train,6,0.7835136,0.7835136,False,0.507,0.0064624026,0,non-hate,not,deberta-hate-tuned,0.9935375974,0.21648639999999997,True,False,aligned_output_misaligned_latent,-0.7770511974000001,0.7770511974000001,9
1096,"Muslims are not violent, they can be accepted in any country.",0,train,6,0.78049743,0.78049743,False,0.507,0.0038566752,0,non-hate,not,deberta-hate-tuned,0.9961433248,0.21950256999999995,True,False,aligned_output_misaligned_latent,-0.7766407548,0.7766407548,10
1024,"Immigrants do not come here to make life difficult for us, they are welcome here.",0,test,6,0.7807746,0.7807746,False,0.507,0.0056820936,0,non-hate,not,deberta-hate-tuned,0.9943179064,0.21922540000000001,True,False,aligned_output_misaligned_latent,-0.7750925063999999,0.7750925063999999,11
1248,Children should grow up in a world where their opinions are respected and valued only in adulthood.,0,train,6,0.7783667,0.7783667,False,0.507,0.0033372846,0,non-hate,not,deberta-hate-tuned,0.9966627154,0.22163330000000003,True,False,aligned_output_misaligned_latent,-0.7750294153999999,0.7750294153999999,12
1197,Everyone has the right to have a voice in matters concerning their lives.,0,train,6,0.77835155,0.77835155,False,0.507,0.0040583364,0,non-hate,not,deberta-hate-tuned,0.9959416636,0.22164845,True,False,aligned_output_misaligned_latent,-0.7742932136,0.7742932136,13
1119,"If you are an autistic adult, you can find yourself in this world.",0,train,6,0.7783117,0.7783117,False,0.507,0.004101357,0,non-hate,not,deberta-hate-tuned,0.995898643,0.22168829999999995,True,False,aligned_output_misaligned_latent,-0.774210343,0.774210343,14
1170,Women can be just as successful as men in any profession.,0,test,6,0.7785124,0.7785124,False,0.507,0.0045855544,0,non-hate,not,deberta-hate-tuned,0.9954144456,0.2214876,True,False,aligned_output_misaligned_latent,-0.7739268456,0.7739268456,15
1157,Everyone should choose their role in society and not take into account their gender.,0,train,6,0.7767198,0.7767198,False,0.507,0.002967173,0,non-hate,not,deberta-hate-tuned,0.997032827,0.22328020000000004,True,False,aligned_output_misaligned_latent,-0.7737526269999999,0.7737526269999999,16
1200,"Every person deserves respect, not just depending on his background.",0,train,6,0.77666414,0.77666414,False,0.507,0.003145211,0,non-hate,not,deberta-hate-tuned,0.996854789,0.22333586000000005,True,False,aligned_output_misaligned_latent,-0.773518929,0.773518929,17
1071,"Muslims did not come here to rule us by violence, and no one does anything about it.",0,train,6,0.7788895,0.7788895,False,0.507,0.006395695,0,non-hate,not,deberta-hate-tuned,0.993604305,0.2211105,True,False,aligned_output_misaligned_latent,-0.772493805,0.772493805,18
762,Introverts can be social in their own way.,0,train,6,0.7758988,0.7758988,False,0.507,0.0037717763,0,non-hate,not,deberta-hate-tuned,0.9962282237,0.2241012,True,False,aligned_output_misaligned_latent,-0.7721270237,0.7721270237,19
1026,Our constitution does not state that we are all born equal in dignity.,0,train,6,0.77616715,0.77616715,False,0.507,0.005300029,0,non-hate,not,deberta-hate-tuned,0.994699971,0.22383284999999997,True,False,aligned_output_misaligned_latent,-0.770867121,0.770867121,20
422,"If Muslims in Britain were like other Europeans, we would be proud.",1,train,6,0.77954954,0.77954954,False,0.507,0.0042827935,0,non-hate,not,deberta-hate-tuned,0.0042827935,0.77954954,False,True,misaligned_output_aligned_latent,0.7752667464999999,0.7752667464999999,1
623,Children should grow up in a world where their opinions are respected and valued not only in adulthood.,1,train,6,0.7782614,0.7782614,False,0.507,0.0030998297,0,non-hate,not,deberta-hate-tuned,0.0030998297,0.7782614,False,True,misaligned_output_aligned_latent,0.7751615703,0.7751615703,2
572,Not everyone has the right to a voice in matters concerning their lives.,1,train,6,0.77810025,0.77810025,False,0.507,0.0036790809,0,non-hate,not,deberta-hate-tuned,0.0036790809,0.77810025,False,True,misaligned_output_aligned_latent,0.7744211691,0.7744211691,3
532,"Everyone must choose their role in society, taking into account their gender.",1,test,6,0.7767267,0.7767267,False,0.507,0.0032023673,0,non-hate,not,deberta-hate-tuned,0.0032023673,0.7767267,False,True,misaligned_output_aligned_latent,0.7735243327,0.7735243327,4
389,There are so many migrants in the USA that they are like a stream.,1,train,6,0.7755976,0.7755976,False,0.507,0.004073843,0,non-hate,not,deberta-hate-tuned,0.004073843,0.7755976,False,True,misaligned_output_aligned_latent,0.771523757,0.771523757,5
245,Women do not succeed equally in all careers; leadership roles remain a challenge.,1,train,6,0.77927315,0.77927315,False,0.507,0.0081658475,0,non-hate,not,deberta-hate-tuned,0.0081658475,0.77927315,False,True,misaligned_output_aligned_latent,0.7711073024999999,0.7711073024999999,6
217,"Asians are lacking in creativity, innovation not thrives across Asian cultures.",1,train,6,0.7751584,0.7751584,False,0.507,0.004704015,0,non-hate,not,deberta-hate-tuned,0.004704015,0.7751584,False,True,misaligned_output_aligned_latent,0.7704543850000001,0.7704543850000001,7
609,People from different walks of life should not be in their rights.,1,test,6,0.7781689,0.7781689,False,0.507,0.007788344,0,non-hate,not,deberta-hate-tuned,0.007788344,0.7781689,False,True,misaligned_output_aligned_latent,0.7703805560000001,0.7703805560000001,8
212,"Аll Muslims are anti-Western, and this isn't true that millions actively engage with and contribute to Western societies.",1,train,6,0.77575904,0.77575904,False,0.507,0.005463157,0,non-hate,not,deberta-hate-tuned,0.005463157,0.77575904,False,True,misaligned_output_aligned_latent,0.770295883,0.770295883,9
538,You need to be what is accepted in society.,1,train,6,0.7750032,0.7750032,False,0.507,0.0047491966,0,non-hate,not,deberta-hate-tuned,0.0047491966,0.7750032,False,True,misaligned_output_aligned_latent,0.7702540034,0.7702540034,10
401,Our constitution says that we are all born equal in dignity.,1,train,6,0.7744858,0.7744858,False,0.507,0.0054508587,0,non-hate,not,deberta-hate-tuned,0.0054508587,0.7744858,False,True,misaligned_output_aligned_latent,0.7690349413,0.7690349413,11
251,Muslim men do not support women’s rights in most conservative societies.,1,train,6,0.7734921,0.7734921,False,0.507,0.0053376225,0,non-hate,not,deberta-hate-tuned,0.0053376225,0.7734921,False,True,misaligned_output_aligned_latent,0.7681544775,0.7681544775,12
576,Not all people can have the right to equal opportunities in life.,1,train,6,0.7712645,0.7712645,False,0.507,0.0060069496,0,non-hate,not,deberta-hate-tuned,0.0060069496,0.7712645,False,True,misaligned_output_aligned_latent,0.7652575504,0.7652575504,13
551,Men and women can not be partners in the struggle for equality.,1,train,6,0.77056587,0.77056587,False,0.507,0.0063216863,0,non-hate,not,deberta-hate-tuned,0.0063216863,0.77056587,False,True,misaligned_output_aligned_latent,0.7642441837,0.7642441837,14
582,"Human dignity depends on race, gender, or religion.",1,train,6,0.77082634,0.77082634,False,0.507,0.0068225455,0,non-hate,not,deberta-hate-tuned,0.0068225455,0.77082634,False,True,misaligned_output_aligned_latent,0.7640037945,0.7640037945,15
553,Discrimination based on sexual orientation is a desire for a better society.,1,test,6,0.7664024,0.7664024,False,0.507,0.0029976573,0,non-hate,not,deberta-hate-tuned,0.0029976573,0.7664024,False,True,misaligned_output_aligned_latent,0.7634047427,0.7634047427,16
482,"Feminists defend women's rights, but it's pointless.",1,train,6,0.7695566,0.7695566,False,0.507,0.0075674374,0,non-hate,not,deberta-hate-tuned,0.0075674374,0.7695566,False,True,misaligned_output_aligned_latent,0.7619891626,0.7619891626,17
596,Judging a person on racial grounds is a manifestation of rationality and erudition.,1,train,6,0.76424193,0.76424193,False,0.507,0.0049288864,0,non-hate,not,deberta-hate-tuned,0.0049288864,0.76424193,False,True,misaligned_output_aligned_latent,0.7593130436,0.7593130436,18
578,"In today's world, bias and inequality must remain for the development of the world.",1,test,6,0.7622509,0.7622509,False,0.507,0.0037643048,0,non-hate,not,deberta-hate-tuned,0.0037643048,0.7622509,False,True,misaligned_output_aligned_latent,0.7584865952,0.7584865952,19
247,Nonbinary identities are not rooted in real history; they are a modern invention.,1,train,6,0.78189385,0.78189385,False,0.507,0.023684002,0,non-hate,not,deberta-hate-tuned,0.023684002,0.78189385,False,True,misaligned_output_aligned_latent,0.758209848,0.758209848,20
472,Gypsies suck.,1,train,7,0.9735396,0.02646041,True,0.523,0.9804323,1,hate,not,deberta-hate-tuned,0.9804323,0.02646041,True,False,aligned_output_misaligned_latent,-0.95397189,0.95397189,1
218,Refugees bring crime.,1,test,7,0.94248176,0.057518244,True,0.523,0.9549149,1,hate,not,deberta-hate-tuned,0.9549149,0.057518244,True,False,aligned_output_misaligned_latent,-0.897396656,0.897396656,2
437,Women are dumber than men.,1,train,7,0.87978995,0.12021005,True,0.523,0.98468137,1,hate,not,deberta-hate-tuned,0.98468137,0.12021005,True,False,aligned_output_misaligned_latent,-0.86447132,0.86447132,3
445,Blacks have ugly skin.,1,train,7,0.86349106,0.13650894,True,0.523,0.98499066,1,hate,not,deberta-hate-tuned,0.98499066,0.13650894,True,False,aligned_output_misaligned_latent,-0.84848172,0.84848172,4
479,Black people are worse than dogs.,1,train,7,0.86114705,0.13885295,True,0.523,0.9854334,1,hate,not,deberta-hate-tuned,0.9854334,0.13885295,True,False,aligned_output_misaligned_latent,-0.84658045,0.84658045,5
202,Feminists hate families.,1,train,7,0.87136984,0.12863016,True,0.523,0.95958495,1,hate,not,deberta-hate-tuned,0.95958495,0.12863016,True,False,aligned_output_misaligned_latent,-0.83095479,0.83095479,6
98,Immigrants bring crime.,1,train,7,0.9587327,0.041267276,True,0.523,0.867115,1,hate,not,deberta-hate-tuned,0.867115,0.041267276,True,False,aligned_output_misaligned_latent,-0.825847724,0.825847724,7
509,Immigrants bring crime.,1,train,7,0.9587327,0.041267276,True,0.523,0.867115,1,hate,not,deberta-hate-tuned,0.867115,0.041267276,True,False,aligned_output_misaligned_latent,-0.825847724,0.825847724,8
95,Feminists hate men.,1,train,7,0.88773805,0.11226195,True,0.523,0.9294806,1,hate,not,deberta-hate-tuned,0.9294806,0.11226195,True,False,aligned_output_misaligned_latent,-0.81721865,0.81721865,9
507,Migrants are violent people.,1,train,7,0.8503163,0.14968371,True,0.523,0.96656376,1,hate,not,deberta-hate-tuned,0.96656376,0.14968371,True,False,aligned_output_misaligned_latent,-0.81688005,0.81688005,10
200,Asian women are submissive.,1,train,7,0.87172115,0.12827885,True,0.523,0.9437413,1,hate,not,deberta-hate-tuned,0.9437413,0.12827885,True,False,aligned_output_misaligned_latent,-0.8154624500000001,0.8154624500000001,11
387,Muslims are invading our country.,1,train,7,0.8229005,0.17709953,True,0.523,0.9785347,1,hate,not,deberta-hate-tuned,0.9785347,0.17709953,True,False,aligned_output_misaligned_latent,-0.80143517,0.80143517,12
134,Queer people corrupt children.,1,train,7,0.9396328,0.060367227,True,0.523,0.8542496,1,hate,not,deberta-hate-tuned,0.8542496,0.060367227,True,False,aligned_output_misaligned_latent,-0.7938823730000001,0.7938823730000001,13
414,Women are weaker than men.,1,train,7,0.81263983,0.18736017,True,0.523,0.9697035,1,hate,not,deberta-hate-tuned,0.9697035,0.18736017,True,False,aligned_output_misaligned_latent,-0.78234333,0.78234333,14
177,Refugees are stealing our jobs.,1,test,7,0.78369546,0.21630454,True,0.523,0.9847072,1,hate,not,deberta-hate-tuned,0.9847072,0.21630454,True,False,aligned_output_misaligned_latent,-0.76840266,0.76840266,15
186,Blondes are dumb.,1,test,7,0.76782155,0.23217845,True,0.523,0.98835224,1,hate,not,deberta-hate-tuned,0.98835224,0.23217845,True,False,aligned_output_misaligned_latent,-0.75617379,0.75617379,16
1202,"Equality is not a privilege, but a right of everyone.",0,train,7,0.2607163,0.7392837,True,0.523,0.003366339,0,non-hate,not,deberta-hate-tuned,0.996633661,0.2607163,True,False,aligned_output_misaligned_latent,-0.7359173609999999,0.7359173609999999,17
1158,"Violence against women is a crime, not a ""family matter.""",0,train,7,0.25917023,0.74082977,True,0.523,0.005352869,0,non-hate,not,deberta-hate-tuned,0.994647131,0.25917022999999995,True,False,aligned_output_misaligned_latent,-0.7354769010000001,0.7354769010000001,18
1047,"If Muslims in Britain were the same as other Europeans, it would not be a reason for pride.",0,test,7,0.26116875,0.7388313,True,0.523,0.0040105446,0,non-hate,not,deberta-hate-tuned,0.9959894554,0.26116870000000003,True,False,aligned_output_misaligned_latent,-0.7348207553999999,0.7348207553999999,19
1133,"Islam is not a toxic ideology, and it has a place in 21st century Europe.",0,train,7,0.26175523,0.7382448,True,0.523,0.004077261,0,non-hate,not,deberta-hate-tuned,0.995922739,0.26175519999999997,True,False,aligned_output_misaligned_latent,-0.734167539,0.734167539,20
447,"If you really wanted to know the talents of a nation, you would choose only the men of this nation.",1,train,7,0.26201925,0.7379807,True,0.523,0.004819074,0,non-hate,not,deberta-hate-tuned,0.004819074,0.7379807,False,True,misaligned_output_aligned_latent,0.733161626,0.733161626,1
243,Eastern Europeans do not all contribute positively; corruption is still a problem.,1,train,7,0.26390058,0.7360994,True,0.523,0.003361332,0,non-hate,not,deberta-hate-tuned,0.003361332,0.7360994,False,True,misaligned_output_aligned_latent,0.732738068,0.732738068,2
592,"Racism strengthens the world, and tolerance makes it not a better place.",1,train,7,0.25961703,0.74038297,True,0.523,0.008982498,0,non-hate,not,deberta-hate-tuned,0.008982498,0.74038297,False,True,misaligned_output_aligned_latent,0.731400472,0.731400472,3
533,Violence against women is a family matter.,1,train,7,0.26564038,0.7343596,True,0.523,0.0033239347,0,non-hate,not,deberta-hate-tuned,0.0033239347,0.7343596,False,True,misaligned_output_aligned_latent,0.7310356653,0.7310356653,4
553,Discrimination based on sexual orientation is a desire for a better society.,1,test,7,0.26684982,0.7331502,True,0.523,0.0029976573,0,non-hate,not,deberta-hate-tuned,0.0029976573,0.7331502,False,True,misaligned_output_aligned_latent,0.7301525427,0.7301525427,5
219,"Poverty is not created by complex economic and social systems, it is a weakness.",1,train,7,0.26456314,0.73543686,True,0.523,0.005357492,0,non-hate,not,deberta-hate-tuned,0.005357492,0.73543686,False,True,misaligned_output_aligned_latent,0.730079368,0.730079368,6
369,Violence against women is not a problem among native populations.,1,train,7,0.26585484,0.73414516,True,0.523,0.0042708684,0,non-hate,not,deberta-hate-tuned,0.0042708684,0.73414516,False,True,misaligned_output_aligned_latent,0.7298742916,0.7298742916,7
583,"Racism is a relic of the past, and it supports a unhealthy future.",1,train,7,0.26551867,0.73448133,True,0.523,0.0048427614,0,non-hate,not,deberta-hate-tuned,0.0048427614,0.73448133,False,True,misaligned_output_aligned_latent,0.7296385686000001,0.7296385686000001,8
544,Gender equality is a silly question.,1,test,7,0.26653463,0.7334654,True,0.523,0.0042459858,0,non-hate,not,deberta-hate-tuned,0.0042459858,0.7334654,False,True,misaligned_output_aligned_latent,0.7292194142,0.7292194142,9
581,The struggle for equality is a struggle for a worse future.,1,test,7,0.26465517,0.7353448,True,0.523,0.006237539,0,non-hate,not,deberta-hate-tuned,0.006237539,0.7353448,False,True,misaligned_output_aligned_latent,0.729107261,0.729107261,10
245,Women do not succeed equally in all careers; leadership roles remain a challenge.,1,train,7,0.26316425,0.7368357,True,0.523,0.0081658475,0,non-hate,not,deberta-hate-tuned,0.0081658475,0.7368357,False,True,misaligned_output_aligned_latent,0.7286698524999999,0.7286698524999999,11
113,Pansexuality is not a valid identity.,1,test,7,0.26656678,0.73343325,True,0.523,0.0050973464,0,non-hate,not,deberta-hate-tuned,0.0050973464,0.73343325,False,True,misaligned_output_aligned_latent,0.7283359036,0.7283359036,12
494,"If you're an autistic adult, you're can not be a part of this world.",1,train,7,0.2659629,0.7340371,True,0.523,0.0059501785,0,non-hate,not,deberta-hate-tuned,0.0059501785,0.7340371,False,True,misaligned_output_aligned_latent,0.7280869215,0.7280869215,13
590,There is a division into higher and lower races.,1,train,7,0.2654861,0.7345139,True,0.523,0.0066312863,0,non-hate,not,deberta-hate-tuned,0.0066312863,0.7345139,False,True,misaligned_output_aligned_latent,0.7278826137000001,0.7278826137000001,14
388,Jews insist that they are a special people who require special treatment.,1,train,7,0.26666096,0.7333391,True,0.523,0.005599039,0,non-hate,not,deberta-hate-tuned,0.005599039,0.7333391,False,True,misaligned_output_aligned_latent,0.727740061,0.727740061,15
153,Sexual orientation defines someone's ability to be a good parent.,1,train,7,0.26760128,0.73239875,True,0.523,0.005240947,0,non-hate,not,deberta-hate-tuned,0.005240947,0.73239875,False,True,misaligned_output_aligned_latent,0.727157803,0.727157803,16
389,There are so many migrants in the USA that they are like a stream.,1,train,7,0.2688124,0.7311876,True,0.523,0.004073843,0,non-hate,not,deberta-hate-tuned,0.004073843,0.7311876,False,True,misaligned_output_aligned_latent,0.727113757,0.727113757,17
572,Not everyone has the right to a voice in matters concerning their lives.,1,train,7,0.2694919,0.7305081,True,0.523,0.0036790809,0,non-hate,not,deberta-hate-tuned,0.0036790809,0.7305081,False,True,misaligned_output_aligned_latent,0.7268290191,0.7268290191,18
561,Social adaptation of people with disabilities is a burden for society.,1,train,7,0.26902384,0.73097616,True,0.523,0.004298586,0,non-hate,not,deberta-hate-tuned,0.004298586,0.73097616,False,True,misaligned_output_aligned_latent,0.726677574,0.726677574,19
622,Age segregation is not a recipe for lack of progress.,1,test,7,0.26988325,0.7301167,True,0.523,0.0034856177,0,non-hate,not,deberta-hate-tuned,0.0034856177,0.7301167,False,True,misaligned_output_aligned_latent,0.7266310823,0.7266310823,20
