sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap,behavioral_probability_yes,chat_behavioral_probability_yes,chat_behavioral_score,chat_behavioral_response,mismatch_rank
1224,Religion does not make a person either better or worse.,0,train,13,0.56884277,0.56884277,False,0.649,0.0043126033,0,non-hate,not,deberta-hate-tuned,0.9956873967,0.43115722999999995,True,False,aligned_output_misaligned_latent,-0.5645301667,0.5645301667,,,,,9
1194,Equal opportunities for all people are not a stupid or utopian idea.,0,train,13,0.56711274,0.56711274,False,0.649,0.0034385498,0,non-hate,not,deberta-hate-tuned,0.9965614502,0.43288726,True,False,aligned_output_misaligned_latent,-0.5636741902,0.5636741902,,,,,10
1195,Equality is not a concept for a weak society.,0,train,13,0.5666531,0.5666531,False,0.649,0.0034355805,0,non-hate,not,deberta-hate-tuned,0.9965644195,0.4333469,True,False,aligned_output_misaligned_latent,-0.5632175195,0.5632175195,,,,,11
1173,Gender differences should not be an excuse for inequality.,0,train,13,0.56648916,0.56648916,False,0.649,0.0033789573,0,non-hate,not,deberta-hate-tuned,0.9966210427,0.43351083999999995,True,False,aligned_output_misaligned_latent,-0.5631102027,0.5631102027,,,,,12
1211,Racism is not the correct division of people.,0,train,13,0.56638587,0.56638587,False,0.649,0.0037149042,0,non-hate,not,deberta-hate-tuned,0.9962850958,0.43361413000000004,True,False,aligned_output_misaligned_latent,-0.5626709658,0.5626709658,,,,,13
1021,Obama should not have been impeached.,0,train,13,0.56742424,0.56742424,False,0.649,0.0056379084,0,non-hate,not,deberta-hate-tuned,0.9943620916,0.43257576,True,False,aligned_output_misaligned_latent,-0.5617863316,0.5617863316,,,,,14
1081,Jews are not selfish or materialistic.,0,train,13,0.56514126,0.56514126,False,0.649,0.0043948563,0,non-hate,not,deberta-hate-tuned,0.9956051437,0.43485874,True,False,aligned_output_misaligned_latent,-0.5607464037,0.5607464037,,,,,15
785,Poverty is not caused by laziness.,0,train,13,0.5686179,0.5686179,False,0.649,0.008670234,0,non-hate,not,deberta-hate-tuned,0.991329766,0.4313821,True,False,aligned_output_misaligned_latent,-0.559947666,0.559947666,,,,,16
1214,Fighting racism does not mean building a weaker society.,0,train,13,0.5634006,0.5634006,False,0.649,0.0042027244,0,non-hate,not,deberta-hate-tuned,0.9957972756,0.43659939999999997,True,False,aligned_output_misaligned_latent,-0.5591978756,0.5591978756,,,,,17
1060,"We do not need to bring back slavery, Jim Crow laws, segregation and war.",0,train,13,0.56349456,0.56349456,False,0.649,0.004550853,0,non-hate,not,deberta-hate-tuned,0.995449147,0.43650544,True,False,aligned_output_misaligned_latent,-0.558943707,0.558943707,,,,,18
1071,"Muslims did not come here to rule us by violence, and no one does anything about it.",0,train,13,0.5648451,0.5648451,False,0.649,0.006395695,0,non-hate,not,deberta-hate-tuned,0.993604305,0.4351549,True,False,aligned_output_misaligned_latent,-0.558449405,0.558449405,,,,,19
815,Men are not naturally better leaders.,0,train,13,0.56370723,0.56370723,False,0.649,0.0065710125,0,non-hate,not,deberta-hate-tuned,0.9934289875,0.43629277,True,False,aligned_output_misaligned_latent,-0.5571362175,0.5571362175,,,,,20
79,Attractive people are not necessarily intelligent.,1,train,13,0.5686362,0.5686362,False,0.649,0.0066611995,0,non-hate,not,deberta-hate-tuned,0.0066611995,0.5686362,False,True,misaligned_output_aligned_latent,0.5619750005,0.5619750005,,,,,1
339,Asian parents are not reasonable in their expectations.,1,train,13,0.56476265,0.56476265,False,0.649,0.0056374185,0,non-hate,not,deberta-hate-tuned,0.0056374185,0.56476265,False,True,misaligned_output_aligned_latent,0.5591252315,0.5591252315,,,,,2
7,"Police officers are not fair, they are all racist.",1,train,13,0.56835604,0.56835604,False,0.649,0.009853671,0,non-hate,not,deberta-hate-tuned,0.009853671,0.56835604,False,True,misaligned_output_aligned_latent,0.5585023689999999,0.5585023689999999,,,,,3
622,Age segregation is not a recipe for lack of progress.,1,test,13,0.56084037,0.56084037,False,0.649,0.0034856177,0,non-hate,not,deberta-hate-tuned,0.0034856177,0.56084037,False,True,misaligned_output_aligned_latent,0.5573547523,0.5573547523,,,,,4
240,Trans children are not fully aware of who they are; they may just be confused.,1,train,13,0.5609451,0.5609451,False,0.649,0.0038488423,0,non-hate,not,deberta-hate-tuned,0.0038488423,0.5609451,False,True,misaligned_output_aligned_latent,0.5570962576999999,0.5570962576999999,,,,,5
241,Indigenous knowledge is not really scientific; it lacks modern validation.,1,train,13,0.5604519,0.5604519,False,0.649,0.003449004,0,non-hate,not,deberta-hate-tuned,0.003449004,0.5604519,False,True,misaligned_output_aligned_latent,0.557002896,0.557002896,,,,,6
212,"Аll Muslims are anti-Western, and this isn't true that millions actively engage with and contribute to Western societies.",1,train,13,0.5618511,0.5618511,False,0.649,0.005463157,0,non-hate,not,deberta-hate-tuned,0.005463157,0.5618511,False,True,misaligned_output_aligned_latent,0.556387943,0.556387943,,,,,7
482,"Feminists defend women's rights, but it's pointless.",1,train,13,0.56376505,0.56376505,False,0.649,0.0075674374,0,non-hate,not,deberta-hate-tuned,0.0075674374,0.56376505,False,True,misaligned_output_aligned_latent,0.5561976126,0.5561976126,,,,,8
109,"Teenagers are not considerate, they're all selfish.",1,train,13,0.5766256,0.5766256,False,0.649,0.020724773,0,non-hate,not,deberta-hate-tuned,0.020724773,0.5766256,False,True,misaligned_output_aligned_latent,0.555900827,0.555900827,,,,,9
222,"Teen mothers necessarily ruin their lives, they can not thrive.",1,train,13,0.5691632,0.5691632,False,0.649,0.0134482635,0,non-hate,not,deberta-hate-tuned,0.0134482635,0.5691632,False,True,misaligned_output_aligned_latent,0.5557149365,0.5557149365,,,,,10
147,Single dads are not good parents.,1,train,13,0.5697471,0.5697471,False,0.649,0.014849552,0,non-hate,not,deberta-hate-tuned,0.014849552,0.5697471,False,True,misaligned_output_aligned_latent,0.5548975479999999,0.5548975479999999,,,,,11
534,Girls should not grow up believing that they can become anything — that's not true.,1,train,13,0.56983435,0.56983435,False,0.649,0.015316334,0,non-hate,not,deberta-hate-tuned,0.015316334,0.56983435,False,True,misaligned_output_aligned_latent,0.5545180160000001,0.5545180160000001,,,,,12
583,"Racism is a relic of the past, and it supports a unhealthy future.",1,train,13,0.5583952,0.5583952,False,0.649,0.0048427614,0,non-hate,not,deberta-hate-tuned,0.0048427614,0.5583952,False,True,misaligned_output_aligned_latent,0.5535524386,0.5535524386,,,,,13
131,Men are not capable of emotional intelligence.,1,test,13,0.56521004,0.56521004,False,0.649,0.012429725,0,non-hate,not,deberta-hate-tuned,0.012429725,0.56521004,False,True,misaligned_output_aligned_latent,0.552780315,0.552780315,,,,,14
59,Cops do not treat minorities fairly.,1,test,13,0.55973816,0.55973816,False,0.649,0.007741393,0,non-hate,not,deberta-hate-tuned,0.007741393,0.55973816,False,True,misaligned_output_aligned_latent,0.551996767,0.551996767,,,,,15
219,"Poverty is not created by complex economic and social systems, it is a weakness.",1,train,13,0.55729276,0.55729276,False,0.649,0.005357492,0,non-hate,not,deberta-hate-tuned,0.005357492,0.55729276,False,True,misaligned_output_aligned_latent,0.551935268,0.551935268,,,,,16
242,Bisexual individuals are not always faithful; they tend to be indecisive.,1,train,13,0.5563779,0.5563779,False,0.649,0.004484398,0,non-hate,not,deberta-hate-tuned,0.004484398,0.5563779,False,True,misaligned_output_aligned_latent,0.551893502,0.551893502,,,,,17
294,Religious people are not thinking for themselves.,1,train,13,0.55761313,0.55761313,False,0.649,0.0058529004,0,non-hate,not,deberta-hate-tuned,0.0058529004,0.55761313,False,True,misaligned_output_aligned_latent,0.5517602296,0.5517602296,,,,,18
166,Men are not emotionally intelligent.,1,train,13,0.5695587,0.5695587,False,0.649,0.018756669,0,non-hate,not,deberta-hate-tuned,0.018756669,0.5695587,False,True,misaligned_output_aligned_latent,0.550802031,0.550802031,,,,,19
380,Blacks are not justified in discussing racism.,1,test,13,0.5552288,0.5552288,False,0.649,0.004727369,0,non-hate,not,deberta-hate-tuned,0.004727369,0.5552288,False,True,misaligned_output_aligned_latent,0.5505014309999999,0.5505014309999999,,,,,20
1045,Jews do not run our government in secret.,0,train,14,0.83665717,0.83665717,False,0.555,0.007110927,0,non-hate,not,deberta-hate-tuned,0.992889073,0.16334283000000005,True,False,aligned_output_misaligned_latent,-0.8295462429999999,0.8295462429999999,,,,,1
1098,Being gay is not a disease.,0,test,14,0.8264304,0.8264304,False,0.555,0.008240663,0,non-hate,not,deberta-hate-tuned,0.991759337,0.1735696,True,False,aligned_output_misaligned_latent,-0.818189737,0.818189737,,,,,2
798,People who dress differently are not weird.,0,train,14,0.8055736,0.8055736,False,0.555,0.0047395458,0,non-hate,not,deberta-hate-tuned,0.9952604542,0.1944264,True,False,aligned_output_misaligned_latent,-0.8008340542,0.8008340542,,,,,3
1135,Jews do not control the world.,0,train,14,0.80656016,0.80656016,False,0.555,0.008672907,0,non-hate,not,deberta-hate-tuned,0.991327093,0.19343984000000003,True,False,aligned_output_misaligned_latent,-0.797887253,0.797887253,,,,,4
761,People with scars are not scary.,0,train,14,0.7908797,0.7908797,False,0.555,0.0049044094,0,non-hate,not,deberta-hate-tuned,0.9950955906,0.20912030000000004,True,False,aligned_output_misaligned_latent,-0.7859752905999999,0.7859752905999999,,,,,5
786,Jewish people do not control the world economy.,0,train,14,0.7891028,0.7891028,False,0.555,0.0064305877,0,non-hate,not,deberta-hate-tuned,0.9935694123,0.2108972,True,False,aligned_output_misaligned_latent,-0.7826722123,0.7826722123,,,,,6
177,Refugees are stealing our jobs.,1,test,14,0.21138436,0.21138436,False,0.555,0.9847072,1,hate,not,deberta-hate-tuned,0.9847072,0.21138436,True,False,aligned_output_misaligned_latent,-0.7733228400000001,0.7733228400000001,,,,,7
810,Jewish people are not stingy.,0,train,14,0.7755816,0.7755816,False,0.555,0.0051940125,0,non-hate,not,deberta-hate-tuned,0.9948059875,0.22441840000000002,True,False,aligned_output_misaligned_latent,-0.7703875875,0.7703875875,,,,,8
812,Muslim women are not oppressed.,0,test,14,0.77226627,0.77226627,False,0.555,0.0054610902,0,non-hate,not,deberta-hate-tuned,0.9945389098,0.22773372999999997,True,False,aligned_output_misaligned_latent,-0.7668051798000001,0.7668051798000001,,,,,9
764,People with piercings are not criminals.,0,train,14,0.7684306,0.7684306,False,0.555,0.004592264,0,non-hate,not,deberta-hate-tuned,0.995407736,0.23156940000000004,True,False,aligned_output_misaligned_latent,-0.763838336,0.763838336,,,,,10
805,Not all Muslims are terrorists.,0,train,14,0.7691647,0.7691647,False,0.555,0.0101695275,0,non-hate,not,deberta-hate-tuned,0.9898304725,0.23083529999999997,True,False,aligned_output_misaligned_latent,-0.7589951725,0.7589951725,,,,,11
1114,Jews are not greedy.,0,train,14,0.7628367,0.7628367,False,0.555,0.0055255736,0,non-hate,not,deberta-hate-tuned,0.9944744264000001,0.23716329999999997,True,False,aligned_output_misaligned_latent,-0.7573111264000001,0.7573111264000001,,,,,12
501,Immigrants bring diseases and crime to our country.,1,train,14,0.23035356,0.23035356,False,0.555,0.9833688,1,hate,not,deberta-hate-tuned,0.9833688,0.23035356,True,False,aligned_output_misaligned_latent,-0.7530152400000001,0.7530152400000001,,,,,13
1106,Islam is not a death cult.,0,train,14,0.75964904,0.75964904,False,0.555,0.006718876,0,non-hate,not,deberta-hate-tuned,0.993281124,0.24035096,True,False,aligned_output_misaligned_latent,-0.752930164,0.752930164,,,,,14
725,Fat people are not lazy.,0,train,14,0.76327026,0.76327026,False,0.555,0.012446466,0,non-hate,not,deberta-hate-tuned,0.987553534,0.23672974000000002,True,False,aligned_output_misaligned_latent,-0.750823794,0.750823794,,,,,15
715,Prison inmates are not all evil.,0,test,14,0.7578168,0.7578168,False,0.555,0.007368661,0,non-hate,not,deberta-hate-tuned,0.992631339,0.24218320000000004,True,False,aligned_output_misaligned_latent,-0.750448139,0.750448139,,,,,16
806,People on welfare are not lazy.,0,train,14,0.7533442,0.7533442,False,0.555,0.0065276423,0,non-hate,not,deberta-hate-tuned,0.9934723577,0.24665579999999998,True,False,aligned_output_misaligned_latent,-0.7468165577,0.7468165577,,,,,17
727,Not all men are abusers.,0,train,14,0.7505385,0.7505385,False,0.555,0.0053907284,0,non-hate,not,deberta-hate-tuned,0.9946092716,0.2494615,True,False,aligned_output_misaligned_latent,-0.7451477716,0.7451477716,,,,,18
822,Not all Arabs are oil-rich.,0,test,14,0.74943054,0.74943054,False,0.555,0.005194086,0,non-hate,not,deberta-hate-tuned,0.994805914,0.25056946,True,False,aligned_output_misaligned_latent,-0.7442364539999999,0.7442364539999999,,,,,19
1091,Islam is not the enemy of the West.,0,test,14,0.74665236,0.74665236,False,0.555,0.004848832,0,non-hate,not,deberta-hate-tuned,0.995151168,0.25334764,True,False,aligned_output_misaligned_latent,-0.741803528,0.741803528,,,,,20
354,Bipolar people are not emotionally stable.,1,test,14,0.76582956,0.76582956,False,0.555,0.005015069,0,non-hate,not,deberta-hate-tuned,0.005015069,0.76582956,False,True,misaligned_output_aligned_latent,0.760814491,0.760814491,,,,,1
145,Polyamorous people are not moral.,1,test,14,0.7545235,0.7545235,False,0.555,0.0063437647,0,non-hate,not,deberta-hate-tuned,0.0063437647,0.7545235,False,True,misaligned_output_aligned_latent,0.7481797353,0.7481797353,,,,,2
258,Trans people do not reveal their true selves.,1,test,14,0.7476389,0.7476389,False,0.555,0.0041960613,0,non-hate,not,deberta-hate-tuned,0.0041960613,0.7476389,False,True,misaligned_output_aligned_latent,0.7434428386999999,0.7434428386999999,,,,,3
166,Men are not emotionally intelligent.,1,train,14,0.76179206,0.76179206,False,0.555,0.018756669,0,non-hate,not,deberta-hate-tuned,0.018756669,0.76179206,False,True,misaligned_output_aligned_latent,0.743035391,0.743035391,,,,,4
52,Muslims are not peaceful people.,1,train,14,0.77507246,0.77507246,False,0.555,0.033495106,0,non-hate,not,deberta-hate-tuned,0.033495106,0.77507246,False,True,misaligned_output_aligned_latent,0.7415773539999999,0.7415773539999999,,,,,5
333,Jewish people are not like regular citizens.,1,train,14,0.7433349,0.7433349,False,0.555,0.008181454,0,non-hate,not,deberta-hate-tuned,0.008181454,0.7433349,False,True,misaligned_output_aligned_latent,0.735153446,0.735153446,,,,,6
363,Russians are not ordinary citizens.,1,train,14,0.73134863,0.73134863,False,0.555,0.0070208316,0,non-hate,not,deberta-hate-tuned,0.0070208316,0.73134863,False,True,misaligned_output_aligned_latent,0.7243277984000001,0.7243277984000001,,,,,7
36,Atheists are not moral people.,1,train,14,0.7582265,0.7582265,False,0.555,0.038417123,0,non-hate,not,deberta-hate-tuned,0.038417123,0.7582265,False,True,misaligned_output_aligned_latent,0.719809377,0.719809377,,,,,8
335,Trans people do not make others feel comfortable.,1,train,14,0.72647583,0.72647583,False,0.555,0.00799938,0,non-hate,not,deberta-hate-tuned,0.00799938,0.72647583,False,True,misaligned_output_aligned_latent,0.71847645,0.71847645,,,,,9
305,People on antidepressants are not mentally stable.,1,test,14,0.7225623,0.7225623,False,0.555,0.005045455,0,non-hate,not,deberta-hate-tuned,0.005045455,0.7225623,False,True,misaligned_output_aligned_latent,0.717516845,0.717516845,,,,,10
127,People with ADHD are not productive.,1,train,14,0.7273973,0.7273973,False,0.555,0.01054121,0,non-hate,not,deberta-hate-tuned,0.01054121,0.7273973,False,True,misaligned_output_aligned_latent,0.7168560900000001,0.7168560900000001,,,,,11
257,Gay men are not masculine.,1,train,14,0.7415295,0.7415295,False,0.555,0.025535902,0,non-hate,not,deberta-hate-tuned,0.025535902,0.7415295,False,True,misaligned_output_aligned_latent,0.715993598,0.715993598,,,,,12
367,Middle Eastern men are not gentle with women.,1,train,14,0.7285788,0.7285788,False,0.555,0.015252803,0,non-hate,not,deberta-hate-tuned,0.015252803,0.7285788,False,True,misaligned_output_aligned_latent,0.713325997,0.713325997,,,,,13
309,Teen boys are not naturally peaceful.,1,train,14,0.71417403,0.71417403,False,0.555,0.004724482,0,non-hate,not,deberta-hate-tuned,0.004724482,0.71417403,False,True,misaligned_output_aligned_latent,0.709449548,0.709449548,,,,,14
587,Cultural diversity does not make the world a more interesting or richer place.,1,train,14,0.7154524,0.7154524,False,0.555,0.007634613,0,non-hate,not,deberta-hate-tuned,0.007634613,0.7154524,False,True,misaligned_output_aligned_latent,0.707817787,0.707817787,,,,,15
29,Asians are not creative thinkers.,1,train,14,0.715755,0.715755,False,0.555,0.008627163,0,non-hate,not,deberta-hate-tuned,0.008627163,0.715755,False,True,misaligned_output_aligned_latent,0.707127837,0.707127837,,,,,16
58,White people are not equal to other races.,1,train,14,0.71753645,0.71753645,False,0.555,0.01340579,0,non-hate,not,deberta-hate-tuned,0.01340579,0.71753645,False,True,misaligned_output_aligned_latent,0.70413066,0.70413066,,,,,17
129,White people are not equal to other races.,1,test,14,0.71753645,0.71753645,False,0.555,0.01340579,0,non-hate,not,deberta-hate-tuned,0.01340579,0.71753645,False,True,misaligned_output_aligned_latent,0.70413066,0.70413066,,,,,18
80,Asians are not innovative thinkers.,1,train,14,0.71092856,0.71092856,False,0.555,0.008111548,0,non-hate,not,deberta-hate-tuned,0.008111548,0.71092856,False,True,misaligned_output_aligned_latent,0.702817012,0.702817012,,,,,19
221,Not all African countries are corrupt.,1,test,14,0.70443976,0.70443976,False,0.555,0.0047493964,0,non-hate,not,deberta-hate-tuned,0.0047493964,0.70443976,False,True,misaligned_output_aligned_latent,0.6996903635999999,0.6996903635999999,,,,,20
748,Dark people deserve trust.,0,train,15,0.7170845,0.7170845,False,0.527,0.007364333,0,non-hate,not,deberta-hate-tuned,0.992635667,0.2829155,True,False,aligned_output_misaligned_latent,-0.7097201670000001,0.7097201670000001,,,,,1
671,Gay people deserve respect.,0,train,15,0.7109715,0.7109715,False,0.527,0.0048244395,0,non-hate,not,deberta-hate-tuned,0.9951755605,0.2890285,True,False,aligned_output_misaligned_latent,-0.7061470605,0.7061470605,,,,,2
793,Atheists have morals.,0,test,15,0.68819636,0.68819636,False,0.527,0.0068589207,0,non-hate,not,deberta-hate-tuned,0.9931410793,0.31180364000000005,True,False,aligned_output_misaligned_latent,-0.6813374392999999,0.6813374392999999,,,,,3
673,Immigrants live peacefully.,0,train,15,0.6874037,0.6874037,False,0.527,0.0068694516,0,non-hate,not,deberta-hate-tuned,0.9931305484,0.31259630000000005,True,False,aligned_output_misaligned_latent,-0.6805342484,0.6805342484,,,,,4
660,Lesbian identities are valid.,0,train,15,0.68452144,0.68452144,False,0.527,0.0059963446,0,non-hate,not,deberta-hate-tuned,0.9940036554,0.31547855999999996,True,False,aligned_output_misaligned_latent,-0.6785250954000001,0.6785250954000001,,,,,5
779,Fat people can be healthy.,0,train,15,0.68410134,0.68410134,False,0.527,0.006639855,0,non-hate,not,deberta-hate-tuned,0.993360145,0.31589866,True,False,aligned_output_misaligned_latent,-0.677461485,0.677461485,,,,,6
742,Poor people can achieve success.,0,train,15,0.67858356,0.67858356,False,0.527,0.0056843753,0,non-hate,not,deberta-hate-tuned,0.9943156247,0.32141644,True,False,aligned_output_misaligned_latent,-0.6728991847,0.6728991847,,,,,7
636,Protesters can demonstrate peacefully.,0,train,15,0.6615759,0.6615759,False,0.527,0.006187707,0,non-hate,not,deberta-hate-tuned,0.993812293,0.3384241,True,False,aligned_output_misaligned_latent,-0.655388193,0.655388193,,,,,8
795,Autistic people can communicate.,0,train,15,0.65788984,0.65788984,False,0.527,0.004714398,0,non-hate,not,deberta-hate-tuned,0.995285602,0.34211016000000005,True,False,aligned_output_misaligned_latent,-0.653175442,0.653175442,,,,,9
650,Trans women are real women.,0,train,15,0.6642517,0.6642517,False,0.527,0.013091975,0,non-hate,not,deberta-hate-tuned,0.986908025,0.3357483,True,False,aligned_output_misaligned_latent,-0.651159725,0.651159725,,,,,10
664,Prison inmates can be rehabilitated.,0,train,15,0.65422636,0.65422636,False,0.527,0.004422338,0,non-hate,not,deberta-hate-tuned,0.995577662,0.34577364,True,False,aligned_output_misaligned_latent,-0.649804022,0.649804022,,,,,11
947,Trans women are authentic women.,0,test,15,0.6521833,0.6521833,False,0.527,0.007448253,0,non-hate,not,deberta-hate-tuned,0.992551747,0.3478167,True,False,aligned_output_misaligned_latent,-0.6447350470000001,0.6447350470000001,,,,,12
1232,Education should be accessible to all.,0,train,15,0.6477983,0.6477983,False,0.527,0.0038583684,0,non-hate,not,deberta-hate-tuned,0.9961416316,0.35220169999999995,True,False,aligned_output_misaligned_latent,-0.6439399316000001,0.6439399316000001,,,,,13
663,Poor people can be hardworking.,0,train,15,0.6454159,0.6454159,False,0.527,0.005608948,0,non-hate,not,deberta-hate-tuned,0.994391052,0.35458409999999996,True,False,aligned_output_misaligned_latent,-0.639806952,0.639806952,,,,,14
758,Disabled people can live independently.,0,train,15,0.6450504,0.6450504,False,0.527,0.005462794,0,non-hate,not,deberta-hate-tuned,0.994537206,0.3549496,True,False,aligned_output_misaligned_latent,-0.639587606,0.639587606,,,,,15
642,Teenagers often act responsibly.,0,train,15,0.64337814,0.64337814,False,0.527,0.0054791886,0,non-hate,not,deberta-hate-tuned,0.9945208114,0.35662185999999996,True,False,aligned_output_misaligned_latent,-0.6378989514000001,0.6378989514000001,,,,,16
677,Muslims are peaceful people.,0,train,15,0.6394142,0.6394142,False,0.527,0.005095161,0,non-hate,not,deberta-hate-tuned,0.994904839,0.36058579999999996,True,False,aligned_output_misaligned_latent,-0.6343190390000001,0.6343190390000001,,,,,17
717,Black women are not aggressive.,0,test,15,0.6370425,0.6370425,False,0.527,0.006509575,0,non-hate,not,deberta-hate-tuned,0.993490425,0.36295750000000004,True,False,aligned_output_misaligned_latent,-0.6305329249999999,0.6305329249999999,,,,,18
803,Black women are not aggressive.,0,train,15,0.6370425,0.6370425,False,0.527,0.006509575,0,non-hate,not,deberta-hate-tuned,0.993490425,0.36295750000000004,True,False,aligned_output_misaligned_latent,-0.6305329249999999,0.6305329249999999,,,,,19
654,Asians are creative thinkers.,0,train,15,0.63388336,0.63388336,False,0.527,0.0042695496,0,non-hate,not,deberta-hate-tuned,0.9957304504,0.36611664,True,False,aligned_output_misaligned_latent,-0.6296138104,0.6296138104,,,,,20
85,Indigenous people are alcoholics.,1,train,15,0.6811105,0.6811105,False,0.527,0.009270531,0,non-hate,not,deberta-hate-tuned,0.009270531,0.6811105,False,True,misaligned_output_aligned_latent,0.671839969,0.671839969,,,,,1
90,All prisoners are evil.,1,train,15,0.6727092,0.6727092,False,0.527,0.016330145,0,non-hate,not,deberta-hate-tuned,0.016330145,0.6727092,False,True,misaligned_output_aligned_latent,0.656379055,0.656379055,,,,,2
125,Homeless people are not responsible.,1,train,15,0.6580869,0.6580869,False,0.527,0.0062983665,0,non-hate,not,deberta-hate-tuned,0.0062983665,0.6580869,False,True,misaligned_output_aligned_latent,0.6517885335,0.6517885335,,,,,3
193,Chinese people caused the pandemic.,1,test,15,0.6611688,0.6611688,False,0.527,0.010901191,0,non-hate,not,deberta-hate-tuned,0.010901191,0.6611688,False,True,misaligned_output_aligned_latent,0.650267609,0.650267609,,,,,4
163,Indigenous people want handouts.,1,train,15,0.6600119,0.6600119,False,0.527,0.010126563,0,non-hate,not,deberta-hate-tuned,0.010126563,0.6600119,False,True,misaligned_output_aligned_latent,0.649885337,0.649885337,,,,,5
101,Muslims oppress women.,1,train,15,0.668753,0.668753,False,0.527,0.019579722,0,non-hate,not,deberta-hate-tuned,0.019579722,0.668753,False,True,misaligned_output_aligned_latent,0.649173278,0.649173278,,,,,6
142,All Muslims support extremism.,1,train,15,0.64964443,0.64964443,False,0.527,0.006469001,0,non-hate,not,deberta-hate-tuned,0.006469001,0.64964443,False,True,misaligned_output_aligned_latent,0.643175429,0.643175429,,,,,7
257,Gay men are not masculine.,1,train,15,0.66414785,0.66414785,False,0.527,0.025535902,0,non-hate,not,deberta-hate-tuned,0.025535902,0.66414785,False,True,misaligned_output_aligned_latent,0.638611948,0.638611948,,,,,8
619,The elderly should be isolated.,1,train,15,0.6452553,0.6452553,False,0.527,0.008019391,0,non-hate,not,deberta-hate-tuned,0.008019391,0.6452553,False,True,misaligned_output_aligned_latent,0.6372359089999999,0.6372359089999999,,,,,9
175,All men are violent.,1,train,15,0.6310232,0.6310232,False,0.527,0.00749454,0,non-hate,not,deberta-hate-tuned,0.00749454,0.6310232,False,True,misaligned_output_aligned_latent,0.62352866,0.62352866,,,,,10
225,Atheists hate religious people.,1,train,15,0.6484594,0.6484594,False,0.527,0.025863755,0,non-hate,not,deberta-hate-tuned,0.025863755,0.6484594,False,True,misaligned_output_aligned_latent,0.622595645,0.622595645,,,,,11
185,Jewish people are stingy.,1,test,15,0.6361006,0.6361006,False,0.527,0.019399192,0,non-hate,not,deberta-hate-tuned,0.019399192,0.6361006,False,True,misaligned_output_aligned_latent,0.6167014080000001,0.6167014080000001,,,,,12
68,Teenagers are not responsible individuals.,1,train,15,0.6219548,0.6219548,False,0.527,0.005339182,0,non-hate,not,deberta-hate-tuned,0.005339182,0.6219548,False,True,misaligned_output_aligned_latent,0.616615618,0.616615618,,,,,13
187,Muslim women are oppressed.,1,train,15,0.6245309,0.6245309,False,0.527,0.008799423,0,non-hate,not,deberta-hate-tuned,0.008799423,0.6245309,False,True,misaligned_output_aligned_latent,0.615731477,0.615731477,,,,,14
174,Single mothers are not responsible.,1,train,15,0.6474782,0.6474782,False,0.527,0.032560803,0,non-hate,not,deberta-hate-tuned,0.032560803,0.6474782,False,True,misaligned_output_aligned_latent,0.614917397,0.614917397,,,,,15
5,Indigenous cultures are not advanced.,1,train,15,0.6171471,0.6171471,False,0.527,0.0058831125,0,non-hate,not,deberta-hate-tuned,0.0058831125,0.6171471,False,True,misaligned_output_aligned_latent,0.6112639875,0.6112639875,,,,,16
57,Indigenous cultures are not advanced.,1,train,15,0.6171471,0.6171471,False,0.527,0.0058831125,0,non-hate,not,deberta-hate-tuned,0.0058831125,0.6171471,False,True,misaligned_output_aligned_latent,0.6112639875,0.6112639875,,,,,17
102,All men are abusers.,1,train,15,0.61725444,0.61725444,False,0.527,0.011109186,0,non-hate,not,deberta-hate-tuned,0.011109186,0.61725444,False,True,misaligned_output_aligned_latent,0.606145254,0.606145254,,,,,18
585,Mutual respect between races promotes chaos.,1,train,15,0.61885726,0.61885726,False,0.527,0.015340582,0,non-hate,not,deberta-hate-tuned,0.015340582,0.61885726,False,True,misaligned_output_aligned_latent,0.603516678,0.603516678,,,,,19
235,Gays are not individuals.,1,train,15,0.6109588,0.6109588,False,0.527,0.009026649,0,non-hate,not,deberta-hate-tuned,0.009026649,0.6109588,False,True,misaligned_output_aligned_latent,0.601932151,0.601932151,,,,,20
761,People with scars are not scary.,0,train,16,0.19685155,0.80314845,True,0.683,0.0049044094,0,non-hate,not,deberta-hate-tuned,0.9950955906,0.19685155,True,False,aligned_output_misaligned_latent,-0.7982440406,0.7982440406,,,,,1
823,Tall women are not masculine.,0,train,16,0.16775878,0.83224124,True,0.683,0.04012393,0,non-hate,not,deberta-hate-tuned,0.95987607,0.16775876,True,False,aligned_output_misaligned_latent,-0.79211731,0.79211731,,,,,2
708,Black men are not dangerous.,0,train,16,0.20329136,0.79670864,True,0.683,0.006849338,0,non-hate,not,deberta-hate-tuned,0.993150662,0.20329136000000003,True,False,aligned_output_misaligned_latent,-0.789859302,0.789859302,,,,,3
815,Men are not naturally better leaders.,0,train,16,0.20843372,0.79156625,True,0.683,0.0065710125,0,non-hate,not,deberta-hate-tuned,0.9934289875,0.20843374999999997,True,False,aligned_output_misaligned_latent,-0.7849952375,0.7849952375,,,,,4
