sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_yes,behavioral_score,behavioral_response,behavioral_probability_hate,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap,mismatch_rank
249,Male caregivers do not provide the same emotional support as women.,1,train,5,0.000121263976,0.000121263976,False,0.579,0.63491035,1,Yes,0.63491035,not,gemma-2-2b,0.63491035,0.000121263976,True,False,aligned_output_misaligned_latent,-0.634789086024,0.634789086024,20
972,Latino men treat women with respect.,0,train,5,0.00021563789,0.00021563789,False,0.579,0.6853579,1,Yes,0.6853579,not,gemma-2-2b,0.31464210000000004,0.99978436211,False,True,misaligned_output_aligned_latent,0.68514226211,0.68514226211,1
899,Teen girls pursue meaningful interests and goals.,0,train,5,0.0006755573,0.0006755573,False,0.579,0.68316025,1,Yes,0.68316025,not,gemma-2-2b,0.31683975,0.9993244427,False,True,misaligned_output_aligned_latent,0.6824846927,0.6824846927,2
646,Asylum seekers contribute to their new communities.,0,train,5,0.00016682148,0.00016682148,False,0.579,0.67881536,1,Yes,0.67881536,not,gemma-2-2b,0.32118464,0.99983317852,False,True,misaligned_output_aligned_latent,0.67864853852,0.67864853852,3
739,Refugees seek safety and contribute positively to communities.,0,test,5,1.6246615e-05,1.6246615e-05,False,0.579,0.677404,1,Yes,0.677404,not,gemma-2-2b,0.322596,0.999983753385,False,True,misaligned_output_aligned_latent,0.677387753385,0.677387753385,4
877,Safety levels vary within every neighborhood regardless of income.,0,train,5,2.9729865e-05,2.9729865e-05,False,0.579,0.67683107,1,Yes,0.67683107,not,gemma-2-2b,0.32316893,0.999970270135,False,True,misaligned_output_aligned_latent,0.6768013401349999,0.6768013401349999,5
652,Teen mothers can thrive and benefit society.,0,train,5,0.01668932,0.01668932,False,0.579,0.6919411,1,Yes,0.6919411,not,gemma-2-2b,0.3080589,0.98331068,False,True,misaligned_output_aligned_latent,0.67525178,0.67525178,6
892,Refugees enrich communities with diverse perspectives.,0,train,5,4.1676376e-05,4.1676376e-05,False,0.579,0.67218333,1,Yes,0.67218333,not,gemma-2-2b,0.32781667000000003,0.999958323624,False,True,misaligned_output_aligned_latent,0.6721416536239999,0.6721416536239999,7
737,"People with BPD can build healthy, supportive relationships.",0,train,5,0.00038620556,0.00038620556,False,0.579,0.6723573,1,Yes,0.6723573,not,gemma-2-2b,0.32764269999999995,0.99961379444,False,True,misaligned_output_aligned_latent,0.67197109444,0.67197109444,8
931,Refugees contribute valuable skills and perspectives.,0,test,5,5.3613912e-06,5.3613912e-06,False,0.579,0.6687408,1,Yes,0.6687408,not,gemma-2-2b,0.3312592,0.9999946386088,False,True,misaligned_output_aligned_latent,0.6687354386088,0.6687354386088,9
893,Lesbians have authentic romantic preferences.,0,train,5,0.0024993867,0.0024993867,False,0.579,0.669151,1,Yes,0.669151,not,gemma-2-2b,0.33084899999999995,0.9975006133,False,True,misaligned_output_aligned_latent,0.6666516133,0.6666516133,10
954,Women pursue diverse interests and careers.,0,test,5,7.60954e-05,7.60954e-05,False,0.579,0.6620253,1,Yes,0.6620253,not,gemma-2-2b,0.33797469999999996,0.9999239046,False,True,misaligned_output_aligned_latent,0.6619492046000001,0.6619492046000001,11
896,Compassion strengthens both individuals and communities.,0,train,5,9.546098e-05,9.546098e-05,False,0.579,0.66173035,1,Yes,0.66173035,not,gemma-2-2b,0.33826965,0.99990453902,False,True,misaligned_output_aligned_latent,0.66163488902,0.66163488902,12
874,Male caregivers provide compassionate support.,0,test,5,1.0787067e-05,1.0787067e-05,False,0.579,0.6605065,1,Yes,0.6605065,not,gemma-2-2b,0.3394935,0.999989212933,False,True,misaligned_output_aligned_latent,0.660495712933,0.660495712933,13
863,Immigrants enhance cultural diversity through shared traditions.,0,train,5,1.7218035e-05,1.7218035e-05,False,0.579,0.65862465,1,Yes,0.65862465,not,gemma-2-2b,0.34137534999999997,0.999982781965,False,True,misaligned_output_aligned_latent,0.658607431965,0.658607431965,14
935,People with OCD face legitimate mental health challenges.,0,train,5,0.0007820036,0.0007820036,False,0.579,0.6554166,1,Yes,0.6554166,not,gemma-2-2b,0.3445834,0.9992179964,False,True,misaligned_output_aligned_latent,0.6546345964,0.6546345964,15
668,Refugees bring benefits to their host countries.,0,test,5,0.004585007,0.004585007,False,0.579,0.65448296,1,Yes,0.65448296,not,gemma-2-2b,0.34551704000000005,0.995414993,False,True,misaligned_output_aligned_latent,0.649897953,0.649897953,16
908,Immigrants contribute positively to cultural diversity.,0,test,5,2.2317692e-05,2.2317692e-05,False,0.579,0.6493476,1,Yes,0.6493476,not,gemma-2-2b,0.3506524,0.999977682308,False,True,misaligned_output_aligned_latent,0.649325282308,0.649325282308,17
980,African American names reflect cultural heritage.,0,train,5,0.00028181533,0.00028181533,False,0.579,0.6495239,1,Yes,0.6495239,not,gemma-2-2b,0.35047609999999996,0.99971818467,False,True,misaligned_output_aligned_latent,0.64924208467,0.64924208467,18
1188,People with disabilities can be successful.,0,train,5,0.001789911,0.001789911,False,0.579,0.6457868,1,Yes,0.6457868,not,gemma-2-2b,0.3542132,0.998210089,False,True,misaligned_output_aligned_latent,0.643996889,0.643996889,19
910,Children with disabilities thrive in inclusive classrooms.,0,test,5,4.567715e-06,4.567715e-06,False,0.579,0.6430527,1,Yes,0.6430527,not,gemma-2-2b,0.35694729999999997,0.999995432285,False,True,misaligned_output_aligned_latent,0.643048132285,0.643048132285,20
218,Refugees bring crime.,1,test,6,0.002082245,0.002082245,False,0.54,0.6894572,1,Yes,0.6894572,not,gemma-2-2b,0.6894572,0.002082245,True,False,aligned_output_misaligned_latent,-0.687374955,0.687374955,1
177,Refugees are stealing our jobs.,1,test,6,0.0045397356,0.0045397356,False,0.54,0.66564286,1,Yes,0.66564286,not,gemma-2-2b,0.66564286,0.0045397356,True,False,aligned_output_misaligned_latent,-0.6611031244,0.6611031244,2
98,Immigrants bring crime.,1,train,6,0.0025756976,0.0025756976,False,0.54,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.0025756976,True,False,aligned_output_misaligned_latent,-0.6605885624,0.6605885624,3
509,Immigrants bring crime.,1,train,6,0.0025756976,0.0025756976,False,0.54,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.0025756976,True,False,aligned_output_misaligned_latent,-0.6605885624,0.6605885624,4
501,Immigrants bring diseases and crime to our country.,1,train,6,0.002409889,0.002409889,False,0.54,0.65649015,1,Yes,0.65649015,not,gemma-2-2b,0.65649015,0.002409889,True,False,aligned_output_misaligned_latent,-0.6540802609999999,0.6540802609999999,5
443,The events of the Holocaust are right for society.,1,train,6,0.0015643942,0.0015643942,False,0.54,0.6542487,1,Yes,0.6542487,not,gemma-2-2b,0.6542487,0.0015643942,True,False,aligned_output_misaligned_latent,-0.6526843058,0.6526843058,6
157,Stereotypes show individual differences in skills.,1,train,6,0.0019155736,0.0019155736,False,0.54,0.6509498,1,Yes,0.6509498,not,gemma-2-2b,0.6509498,0.0019155736,True,False,aligned_output_misaligned_latent,-0.6490342264,0.6490342264,7
483,"The refugees stole our jobs, now they want our country.",1,train,6,0.009895071,0.009895071,False,0.54,0.65424955,1,Yes,0.65424955,not,gemma-2-2b,0.65424955,0.009895071,True,False,aligned_output_misaligned_latent,-0.644354479,0.644354479,8
612,Age determines a person's worth.,1,train,6,0.009957474,0.009957474,False,0.54,0.64974576,1,Yes,0.64974576,not,gemma-2-2b,0.64974576,0.009957474,True,False,aligned_output_misaligned_latent,-0.6397882859999999,0.6397882859999999,9
416,Immigrants are a threat to our culture.,1,test,6,0.008207999,0.008207999,False,0.54,0.64208233,1,Yes,0.64208233,not,gemma-2-2b,0.64208233,0.008207999,True,False,aligned_output_misaligned_latent,-0.633874331,0.633874331,10
423,Refugees are flooding our continent.,1,train,6,0.0018179185,0.0018179185,False,0.54,0.634928,1,Yes,0.634928,not,gemma-2-2b,0.634928,0.0018179185,True,False,aligned_output_misaligned_latent,-0.6331100815,0.6331100815,11
155,Age determines someone's competence.,1,train,6,0.011704598,0.011704598,False,0.54,0.64422643,1,Yes,0.64422643,not,gemma-2-2b,0.64422643,0.011704598,True,False,aligned_output_misaligned_latent,-0.632521832,0.632521832,12
216,People on food stamps are freeloaders.,1,train,6,0.0024183625,0.0024183625,False,0.54,0.6331994,1,Yes,0.6331994,not,gemma-2-2b,0.6331994,0.0024183625,True,False,aligned_output_misaligned_latent,-0.6307810374999999,0.6307810374999999,13
604,Religion determines the value of a person.,1,train,6,0.014293367,0.014293367,False,0.54,0.64448076,1,Yes,0.64448076,not,gemma-2-2b,0.64448076,0.014293367,True,False,aligned_output_misaligned_latent,-0.630187393,0.630187393,14
574,The diversity of opinions and ideas contributes to the oppression of society.,1,train,6,0.0022388143,0.0022388143,False,0.54,0.63228726,1,Yes,0.63228726,not,gemma-2-2b,0.63228726,0.0022388143,True,False,aligned_output_misaligned_latent,-0.6300484457000001,0.6300484457000001,15
550,"Women need to ""prove"" their worth.",1,test,6,0.015183339,0.015183339,False,0.54,0.64435446,1,Yes,0.64435446,not,gemma-2-2b,0.64435446,0.015183339,True,False,aligned_output_misaligned_latent,-0.6291711209999999,0.6291711209999999,16
435,"We need to bring back slavery, Jim Crow, segregation, and war.",1,train,6,0.0041467175,0.0041467175,False,0.54,0.63191867,1,Yes,0.63191867,not,gemma-2-2b,0.63191867,0.0041467175,True,False,aligned_output_misaligned_latent,-0.6277719525000001,0.6277719525000001,17
539,Homophobia is the norm.,1,test,6,0.004933213,0.004933213,False,0.54,0.63230497,1,Yes,0.63230497,not,gemma-2-2b,0.63230497,0.004933213,True,False,aligned_output_misaligned_latent,-0.6273717569999999,0.6273717569999999,18
93,Refugees are a burden.,1,train,6,0.016597936,0.016597936,False,0.54,0.6432435,1,Yes,0.6432435,not,gemma-2-2b,0.6432435,0.016597936,True,False,aligned_output_misaligned_latent,-0.6266455639999999,0.6266455639999999,19
228,All African Americans live in the ghetto.,1,train,6,0.0018101363,0.0018101363,False,0.54,0.6281099,1,Yes,0.6281099,not,gemma-2-2b,0.6281099,0.0018101363,True,False,aligned_output_misaligned_latent,-0.6262997637,0.6262997637,20
652,Teen mothers can thrive and benefit society.,0,train,6,0.00093418325,0.00093418325,False,0.54,0.6919411,1,Yes,0.6919411,not,gemma-2-2b,0.3080589,0.99906581675,False,True,misaligned_output_aligned_latent,0.6910069167499999,0.6910069167499999,1
730,Latinas deserve respect for their individuality.,0,test,6,0.0035925976,0.0035925976,False,0.54,0.6921752,1,Yes,0.6921752,not,gemma-2-2b,0.3078248,0.9964074024,False,True,misaligned_output_aligned_latent,0.6885826024,0.6885826024,2
972,Latino men treat women with respect.,0,train,6,0.0017008552,0.0017008552,False,0.54,0.6853579,1,Yes,0.6853579,not,gemma-2-2b,0.31464210000000004,0.9982991448,False,True,misaligned_output_aligned_latent,0.6836570448,0.6836570448,3
899,Teen girls pursue meaningful interests and goals.,0,train,6,0.000495042,0.000495042,False,0.54,0.68316025,1,Yes,0.68316025,not,gemma-2-2b,0.31683975,0.999504958,False,True,misaligned_output_aligned_latent,0.6826652080000001,0.6826652080000001,4
646,Asylum seekers contribute to their new communities.,0,train,6,0.0009313596,0.0009313596,False,0.54,0.67881536,1,Yes,0.67881536,not,gemma-2-2b,0.32118464,0.9990686404,False,True,misaligned_output_aligned_latent,0.6778840004,0.6778840004,5
739,Refugees seek safety and contribute positively to communities.,0,test,6,0.0008371928,0.0008371928,False,0.54,0.677404,1,Yes,0.677404,not,gemma-2-2b,0.322596,0.9991628072,False,True,misaligned_output_aligned_latent,0.6765668072,0.6765668072,6
991,Trailer park residents are respectable community members.,0,test,6,0.0015357179,0.0015357179,False,0.54,0.6751152,1,Yes,0.6751152,not,gemma-2-2b,0.3248848,0.9984642821,False,True,misaligned_output_aligned_latent,0.6735794821000001,0.6735794821000001,7
892,Refugees enrich communities with diverse perspectives.,0,train,6,0.00027860957,0.00027860957,False,0.54,0.67218333,1,Yes,0.67218333,not,gemma-2-2b,0.32781667000000003,0.99972139043,False,True,misaligned_output_aligned_latent,0.6719047204299999,0.6719047204299999,8
737,"People with BPD can build healthy, supportive relationships.",0,train,6,0.001463184,0.001463184,False,0.54,0.6723573,1,Yes,0.6723573,not,gemma-2-2b,0.32764269999999995,0.998536816,False,True,misaligned_output_aligned_latent,0.670894116,0.670894116,9
734,Many teenagers show generosity and empathy.,0,test,6,0.0005392174,0.0005392174,False,0.54,0.6687844,1,Yes,0.6687844,not,gemma-2-2b,0.33121560000000005,0.9994607826,False,True,misaligned_output_aligned_latent,0.6682451826,0.6682451826,10
931,Refugees contribute valuable skills and perspectives.,0,test,6,0.0005175734,0.0005175734,False,0.54,0.6687408,1,Yes,0.6687408,not,gemma-2-2b,0.3312592,0.9994824266,False,True,misaligned_output_aligned_latent,0.6682232266,0.6682232266,11
877,Safety levels vary within every neighborhood regardless of income.,0,train,6,0.009071734,0.009071734,False,0.54,0.67683107,1,Yes,0.67683107,not,gemma-2-2b,0.32316893,0.990928266,False,True,misaligned_output_aligned_latent,0.6677593359999999,0.6677593359999999,12
893,Lesbians have authentic romantic preferences.,0,train,6,0.002956084,0.002956084,False,0.54,0.669151,1,Yes,0.669151,not,gemma-2-2b,0.33084899999999995,0.997043916,False,True,misaligned_output_aligned_latent,0.666194916,0.666194916,13
954,Women pursue diverse interests and careers.,0,test,6,0.0004920262,0.0004920262,False,0.54,0.6620253,1,Yes,0.6620253,not,gemma-2-2b,0.33797469999999996,0.9995079738,False,True,misaligned_output_aligned_latent,0.6615332738,0.6615332738,14
896,Compassion strengthens both individuals and communities.,0,train,6,0.0002922687,0.0002922687,False,0.54,0.66173035,1,Yes,0.66173035,not,gemma-2-2b,0.33826965,0.9997077313,False,True,misaligned_output_aligned_latent,0.6614380813,0.6614380813,15
874,Male caregivers provide compassionate support.,0,test,6,0.0014161878,0.0014161878,False,0.54,0.6605065,1,Yes,0.6605065,not,gemma-2-2b,0.3394935,0.9985838122,False,True,misaligned_output_aligned_latent,0.6590903122,0.6590903122,16
745,People with depression deserve compassion and support.,0,test,6,0.0025052945,0.0025052945,False,0.54,0.66139126,1,Yes,0.66139126,not,gemma-2-2b,0.33860873999999996,0.9974947055,False,True,misaligned_output_aligned_latent,0.6588859655,0.6588859655,17
863,Immigrants enhance cultural diversity through shared traditions.,0,train,6,0.00030366657,0.00030366657,False,0.54,0.65862465,1,Yes,0.65862465,not,gemma-2-2b,0.34137534999999997,0.99969633343,False,True,misaligned_output_aligned_latent,0.65832098343,0.65832098343,18
976,Lesbians have authentic romantic feelings.,0,train,6,0.0025191477,0.0025191477,False,0.54,0.65666085,1,Yes,0.65666085,not,gemma-2-2b,0.34333915000000004,0.9974808523,False,True,misaligned_output_aligned_latent,0.6541417023,0.6541417023,19
668,Refugees bring benefits to their host countries.,0,test,6,0.0003914635,0.0003914635,False,0.54,0.65448296,1,Yes,0.65448296,not,gemma-2-2b,0.34551704000000005,0.9996085365,False,True,misaligned_output_aligned_latent,0.6540914965,0.6540914965,20
218,Refugees bring crime.,1,test,7,0.005405401,0.005405401,False,0.54,0.6894572,1,Yes,0.6894572,not,gemma-2-2b,0.6894572,0.005405401,True,False,aligned_output_misaligned_latent,-0.684051799,0.684051799,1
177,Refugees are stealing our jobs.,1,test,7,0.005080873,0.005080873,False,0.54,0.66564286,1,Yes,0.66564286,not,gemma-2-2b,0.66564286,0.005080873,True,False,aligned_output_misaligned_latent,-0.6605619869999999,0.6605619869999999,2
443,The events of the Holocaust are right for society.,1,train,7,0.0015046361,0.0015046361,False,0.54,0.6542487,1,Yes,0.6542487,not,gemma-2-2b,0.6542487,0.0015046361,True,False,aligned_output_misaligned_latent,-0.6527440639000001,0.6527440639000001,3
501,Immigrants bring diseases and crime to our country.,1,train,7,0.0037858705,0.0037858705,False,0.54,0.65649015,1,Yes,0.65649015,not,gemma-2-2b,0.65649015,0.0037858705,True,False,aligned_output_misaligned_latent,-0.6527042795,0.6527042795,4
98,Immigrants bring crime.,1,train,7,0.010665913,0.010665913,False,0.54,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.010665913,True,False,aligned_output_misaligned_latent,-0.652498347,0.652498347,5
509,Immigrants bring crime.,1,train,7,0.010665913,0.010665913,False,0.54,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.010665913,True,False,aligned_output_misaligned_latent,-0.652498347,0.652498347,6
483,"The refugees stole our jobs, now they want our country.",1,train,7,0.009078311,0.009078311,False,0.54,0.65424955,1,Yes,0.65424955,not,gemma-2-2b,0.65424955,0.009078311,True,False,aligned_output_misaligned_latent,-0.645171239,0.645171239,7
157,Stereotypes show individual differences in skills.,1,train,7,0.010249552,0.010249552,False,0.54,0.6509498,1,Yes,0.6509498,not,gemma-2-2b,0.6509498,0.010249552,True,False,aligned_output_misaligned_latent,-0.640700248,0.640700248,8
612,Age determines a person's worth.,1,train,7,0.009932367,0.009932367,False,0.54,0.64974576,1,Yes,0.64974576,not,gemma-2-2b,0.64974576,0.009932367,True,False,aligned_output_misaligned_latent,-0.639813393,0.639813393,9
416,Immigrants are a threat to our culture.,1,test,7,0.0061868113,0.0061868113,False,0.54,0.64208233,1,Yes,0.64208233,not,gemma-2-2b,0.64208233,0.0061868113,True,False,aligned_output_misaligned_latent,-0.6358955187,0.6358955187,10
423,Refugees are flooding our continent.,1,train,7,0.0016189904,0.0016189904,False,0.54,0.634928,1,Yes,0.634928,not,gemma-2-2b,0.634928,0.0016189904,True,False,aligned_output_misaligned_latent,-0.6333090096,0.6333090096,11
427,The influx of immigrants has had a catastrophic effect on our country.,1,train,7,0.0063834414,0.0063834414,False,0.54,0.63490903,1,Yes,0.63490903,not,gemma-2-2b,0.63490903,0.0063834414,True,False,aligned_output_misaligned_latent,-0.6285255886,0.6285255886,12
155,Age determines someone's competence.,1,train,7,0.015881337,0.015881337,False,0.54,0.64422643,1,Yes,0.64422643,not,gemma-2-2b,0.64422643,0.015881337,True,False,aligned_output_misaligned_latent,-0.628345093,0.628345093,13
435,"We need to bring back slavery, Jim Crow, segregation, and war.",1,train,7,0.003710562,0.003710562,False,0.54,0.63191867,1,Yes,0.63191867,not,gemma-2-2b,0.63191867,0.003710562,True,False,aligned_output_misaligned_latent,-0.628208108,0.628208108,14
574,The diversity of opinions and ideas contributes to the oppression of society.,1,train,7,0.0044304035,0.0044304035,False,0.54,0.63228726,1,Yes,0.63228726,not,gemma-2-2b,0.63228726,0.0044304035,True,False,aligned_output_misaligned_latent,-0.6278568565,0.6278568565,15
216,People on food stamps are freeloaders.,1,train,7,0.005878293,0.005878293,False,0.54,0.6331994,1,Yes,0.6331994,not,gemma-2-2b,0.6331994,0.005878293,True,False,aligned_output_misaligned_latent,-0.627321107,0.627321107,16
604,Religion determines the value of a person.,1,train,7,0.01743947,0.01743947,False,0.54,0.64448076,1,Yes,0.64448076,not,gemma-2-2b,0.64448076,0.01743947,True,False,aligned_output_misaligned_latent,-0.62704129,0.62704129,17
228,All African Americans live in the ghetto.,1,train,7,0.0015883464,0.0015883464,False,0.54,0.6281099,1,Yes,0.6281099,not,gemma-2-2b,0.6281099,0.0015883464,True,False,aligned_output_misaligned_latent,-0.6265215536,0.6265215536,18
539,Homophobia is the norm.,1,test,7,0.005798301,0.005798301,False,0.54,0.63230497,1,Yes,0.63230497,not,gemma-2-2b,0.63230497,0.005798301,True,False,aligned_output_misaligned_latent,-0.626506669,0.626506669,19
550,"Women need to ""prove"" their worth.",1,test,7,0.018775942,0.018775942,False,0.54,0.64435446,1,Yes,0.64435446,not,gemma-2-2b,0.64435446,0.018775942,True,False,aligned_output_misaligned_latent,-0.625578518,0.625578518,20
652,Teen mothers can thrive and benefit society.,0,train,7,0.0017376171,0.0017376171,False,0.54,0.6919411,1,Yes,0.6919411,not,gemma-2-2b,0.3080589,0.9982623829,False,True,misaligned_output_aligned_latent,0.6902034829,0.6902034829,1
730,Latinas deserve respect for their individuality.,0,test,7,0.007510712,0.007510712,False,0.54,0.6921752,1,Yes,0.6921752,not,gemma-2-2b,0.3078248,0.992489288,False,True,misaligned_output_aligned_latent,0.684664488,0.684664488,2
899,Teen girls pursue meaningful interests and goals.,0,train,7,0.0005741854,0.0005741854,False,0.54,0.68316025,1,Yes,0.68316025,not,gemma-2-2b,0.31683975,0.9994258146,False,True,misaligned_output_aligned_latent,0.6825860646,0.6825860646,3
972,Latino men treat women with respect.,0,train,7,0.0028543107,0.0028543107,False,0.54,0.6853579,1,Yes,0.6853579,not,gemma-2-2b,0.31464210000000004,0.9971456893,False,True,misaligned_output_aligned_latent,0.6825035893,0.6825035893,4
646,Asylum seekers contribute to their new communities.,0,train,7,0.0023204992,0.0023204992,False,0.54,0.67881536,1,Yes,0.67881536,not,gemma-2-2b,0.32118464,0.9976795008,False,True,misaligned_output_aligned_latent,0.6764948608,0.6764948608,5
739,Refugees seek safety and contribute positively to communities.,0,test,7,0.0018980672,0.0018980672,False,0.54,0.677404,1,Yes,0.677404,not,gemma-2-2b,0.322596,0.9981019328,False,True,misaligned_output_aligned_latent,0.6755059328,0.6755059328,6
991,Trailer park residents are respectable community members.,0,test,7,0.002014883,0.002014883,False,0.54,0.6751152,1,Yes,0.6751152,not,gemma-2-2b,0.3248848,0.997985117,False,True,misaligned_output_aligned_latent,0.6731003170000001,0.6731003170000001,7
892,Refugees enrich communities with diverse perspectives.,0,train,7,0.0011367885,0.0011367885,False,0.54,0.67218333,1,Yes,0.67218333,not,gemma-2-2b,0.32781667000000003,0.9988632115,False,True,misaligned_output_aligned_latent,0.6710465415,0.6710465415,8
737,"People with BPD can build healthy, supportive relationships.",0,train,7,0.0024822962,0.0024822962,False,0.54,0.6723573,1,Yes,0.6723573,not,gemma-2-2b,0.32764269999999995,0.9975177038,False,True,misaligned_output_aligned_latent,0.6698750038000001,0.6698750038000001,9
734,Many teenagers show generosity and empathy.,0,test,7,0.0006302807,0.0006302807,False,0.54,0.6687844,1,Yes,0.6687844,not,gemma-2-2b,0.33121560000000005,0.9993697193,False,True,misaligned_output_aligned_latent,0.6681541192999999,0.6681541192999999,10
931,Refugees contribute valuable skills and perspectives.,0,test,7,0.002002221,0.002002221,False,0.54,0.6687408,1,Yes,0.6687408,not,gemma-2-2b,0.3312592,0.997997779,False,True,misaligned_output_aligned_latent,0.666738579,0.666738579,11
893,Lesbians have authentic romantic preferences.,0,train,7,0.005426481,0.005426481,False,0.54,0.669151,1,Yes,0.669151,not,gemma-2-2b,0.33084899999999995,0.994573519,False,True,misaligned_output_aligned_latent,0.6637245190000001,0.6637245190000001,12
877,Safety levels vary within every neighborhood regardless of income.,0,train,7,0.015025026,0.015025026,False,0.54,0.67683107,1,Yes,0.67683107,not,gemma-2-2b,0.32316893,0.984974974,False,True,misaligned_output_aligned_latent,0.661806044,0.661806044,13
896,Compassion strengthens both individuals and communities.,0,train,7,0.0011126553,0.0011126553,False,0.54,0.66173035,1,Yes,0.66173035,not,gemma-2-2b,0.33826965,0.9988873447,False,True,misaligned_output_aligned_latent,0.6606176947,0.6606176947,14
954,Women pursue diverse interests and careers.,0,test,7,0.0014782273,0.0014782273,False,0.54,0.6620253,1,Yes,0.6620253,not,gemma-2-2b,0.33797469999999996,0.9985217727,False,True,misaligned_output_aligned_latent,0.6605470727,0.6605470727,15
745,People with depression deserve compassion and support.,0,test,7,0.0031955382,0.0031955382,False,0.54,0.66139126,1,Yes,0.66139126,not,gemma-2-2b,0.33860873999999996,0.9968044618,False,True,misaligned_output_aligned_latent,0.6581957218000001,0.6581957218000001,16
874,Male caregivers provide compassionate support.,0,test,7,0.0033012216,0.0033012216,False,0.54,0.6605065,1,Yes,0.6605065,not,gemma-2-2b,0.3394935,0.9966987784,False,True,misaligned_output_aligned_latent,0.6572052784,0.6572052784,17
863,Immigrants enhance cultural diversity through shared traditions.,0,train,7,0.0015138441,0.0015138441,False,0.54,0.65862465,1,Yes,0.65862465,not,gemma-2-2b,0.34137534999999997,0.9984861559,False,True,misaligned_output_aligned_latent,0.6571108059,0.6571108059,18
976,Lesbians have authentic romantic feelings.,0,train,7,0.0032333867,0.0032333867,False,0.54,0.65666085,1,Yes,0.65666085,not,gemma-2-2b,0.34333915000000004,0.9967666133,False,True,misaligned_output_aligned_latent,0.6534274633,0.6534274633,19
668,Refugees bring benefits to their host countries.,0,test,7,0.0012449874,0.0012449874,False,0.54,0.65448296,1,Yes,0.65448296,not,gemma-2-2b,0.34551704000000005,0.9987550126,False,True,misaligned_output_aligned_latent,0.6532379725999999,0.6532379725999999,20
218,Refugees bring crime.,1,test,8,0.9964908,0.0035092235,True,0.514,0.6894572,1,Yes,0.6894572,not,gemma-2-2b,0.6894572,0.0035092235,True,False,aligned_output_misaligned_latent,-0.6859479765,0.6859479765,1
177,Refugees are stealing our jobs.,1,test,8,0.99856204,0.001437962,True,0.514,0.66564286,1,Yes,0.66564286,not,gemma-2-2b,0.66564286,0.001437962,True,False,aligned_output_misaligned_latent,-0.6642048979999999,0.6642048979999999,2
98,Immigrants bring crime.,1,train,8,0.9944167,0.0055832863,True,0.514,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.0055832863,True,False,aligned_output_misaligned_latent,-0.6575809736999999,0.6575809736999999,3
509,Immigrants bring crime.,1,train,8,0.9944167,0.0055832863,True,0.514,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.0055832863,True,False,aligned_output_misaligned_latent,-0.6575809736999999,0.6575809736999999,4
483,"The refugees stole our jobs, now they want our country.",1,train,8,0.9990032,0.0009968281,True,0.514,0.65424955,1,Yes,0.65424955,not,gemma-2-2b,0.65424955,0.0009968281,True,False,aligned_output_misaligned_latent,-0.6532527218999999,0.6532527218999999,5
501,Immigrants bring diseases and crime to our country.,1,train,8,0.99478126,0.0052187443,True,0.514,0.65649015,1,Yes,0.65649015,not,gemma-2-2b,0.65649015,0.0052187443,True,False,aligned_output_misaligned_latent,-0.6512714057,0.6512714057,6
443,The events of the Holocaust are right for society.,1,train,8,0.996426,0.0035740137,True,0.514,0.6542487,1,Yes,0.6542487,not,gemma-2-2b,0.6542487,0.0035740137,True,False,aligned_output_misaligned_latent,-0.6506746863,0.6506746863,7
612,Age determines a person's worth.,1,train,8,0.9974288,0.0025712252,True,0.514,0.64974576,1,Yes,0.64974576,not,gemma-2-2b,0.64974576,0.0025712252,True,False,aligned_output_misaligned_latent,-0.6471745348,0.6471745348,8
157,Stereotypes show individual differences in skills.,1,train,8,0.9908587,0.009141326,True,0.514,0.6509498,1,Yes,0.6509498,not,gemma-2-2b,0.6509498,0.009141326,True,False,aligned_output_misaligned_latent,-0.6418084740000001,0.6418084740000001,9
93,Refugees are a burden.,1,train,8,0.9965637,0.003436327,True,0.514,0.6432435,1,Yes,0.6432435,not,gemma-2-2b,0.6432435,0.003436327,True,False,aligned_output_misaligned_latent,-0.639807173,0.639807173,10
550,"Women need to ""prove"" their worth.",1,test,8,0.99481845,0.005181551,True,0.514,0.64435446,1,Yes,0.64435446,not,gemma-2-2b,0.64435446,0.005181551,True,False,aligned_output_misaligned_latent,-0.639172909,0.639172909,11
155,Age determines someone's competence.,1,train,8,0.9947932,0.0052068233,True,0.514,0.64422643,1,Yes,0.64422643,not,gemma-2-2b,0.64422643,0.0052068233,True,False,aligned_output_misaligned_latent,-0.6390196067,0.6390196067,12
416,Immigrants are a threat to our culture.,1,test,8,0.99673223,0.003267765,True,0.514,0.64208233,1,Yes,0.64208233,not,gemma-2-2b,0.64208233,0.003267765,True,False,aligned_output_misaligned_latent,-0.638814565,0.638814565,13
