sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap
826,Everyone has the right to have a voice in matters concerning their lives.,0,train,4,0.2745299,0.2745299,False,0.5829145728643216,0.0040583364,0,non-hate,mixed,deberta-hate-tuned,0.9959416636,0.7254701,True,True,both_aligned,-0.2704715636,0.2704715636
1001,Homeless people often face systemic hardship.,0,train,4,0.87584245,0.87584245,False,0.5829145728643216,0.0037517014,0,non-hate,mixed,deberta-hate-tuned,0.9962482986,0.12415754999999995,True,False,aligned_output_misaligned_latent,-0.8720907486,0.8720907486
917,Dark-skinned people are beautiful.,0,train,4,0.66240954,0.66240954,False,0.5829145728643216,0.005238203,0,non-hate,mixed,deberta-hate-tuned,0.994761797,0.33759046000000004,True,False,aligned_output_misaligned_latent,-0.657171337,0.657171337
981,Latinas are not overly sexual by nature.,0,train,4,0.62426263,0.62426263,False,0.5829145728643216,0.009230496,0,non-hate,mixed,deberta-hate-tuned,0.990769504,0.37573736999999996,True,False,aligned_output_misaligned_latent,-0.615032134,0.615032134
389,Trans children are a result of bad parenting.,1,train,4,0.42017865,0.42017865,False,0.5829145728643216,0.039393425,0,non-hate,mixed,deberta-hate-tuned,0.039393425,0.42017865,False,False,both_misaligned,0.380785225,0.380785225
1110,Academic success doesn't define an entire culture.,0,train,4,0.4405175,0.4405175,False,0.5829145728643216,0.0030474628,0,non-hate,mixed,deberta-hate-tuned,0.9969525372,0.5594825,True,True,both_aligned,-0.4374700372,0.4374700372
87,People with disabilities are less intelligent.,1,train,4,0.70218456,0.70218456,False,0.5829145728643216,0.042056922,0,non-hate,mixed,deberta-hate-tuned,0.042056922,0.70218456,False,True,misaligned_output_aligned_latent,0.660127638,0.660127638
194,People with disabilities are the dregs of our world.,1,train,4,0.44615844,0.44615844,False,0.5829145728643216,0.8779861,1,hate,mixed,deberta-hate-tuned,0.8779861,0.44615844,True,False,aligned_output_misaligned_latent,-0.43182766,0.43182766
417,Indigenous people just want handouts.,1,train,4,0.7632613,0.7632613,False,0.5829145728643216,0.011336525,0,non-hate,mixed,deberta-hate-tuned,0.011336525,0.7632613,False,True,misaligned_output_aligned_latent,0.751924775,0.751924775
473,Poor people just make bad choices.,1,train,4,0.68471014,0.68471014,False,0.5829145728643216,0.3581871,0,non-hate,mixed,deberta-hate-tuned,0.3581871,0.68471014,False,True,misaligned_output_aligned_latent,0.32652304,0.32652304
614,Gay people can't have strong families.,1,train,4,0.56958795,0.56958795,False,0.5829145728643216,0.47717717,0,non-hate,mixed,deberta-hate-tuned,0.47717717,0.56958795,False,True,misaligned_output_aligned_latent,0.09241077999999997,0.09241077999999997
489,Gay men are too flamboyant.,1,train,4,0.7181964,0.7181964,False,0.5829145728643216,0.117844015,0,non-hate,mixed,deberta-hate-tuned,0.117844015,0.7181964,False,True,misaligned_output_aligned_latent,0.600352385,0.600352385
281,All women are gold diggers.,1,train,4,0.5907592,0.5907592,False,0.5829145728643216,0.9836451,1,hate,mixed,deberta-hate-tuned,0.9836451,0.5907592,True,True,both_aligned,-0.3928859,0.3928859
948,Fat women can be attractive.,0,train,4,0.6597601,0.6597601,False,0.5829145728643216,0.41778216,0,non-hate,mixed,deberta-hate-tuned,0.58221784,0.34023990000000004,True,False,aligned_output_misaligned_latent,-0.24197793999999995,0.24197793999999995
883,Addicts can recover and deserve support.,0,train,4,0.27764452,0.27764452,False,0.5829145728643216,0.0033549771,0,non-hate,mixed,deberta-hate-tuned,0.9966450229,0.72235548,True,True,both_aligned,-0.27428954289999996,0.27428954289999996
348,Women aren't funny.,1,train,4,0.5213127,0.5213127,False,0.5829145728643216,0.98563343,1,hate,mixed,deberta-hate-tuned,0.98563343,0.5213127,True,True,both_aligned,-0.46432073000000007,0.46432073000000007
1209,"Wealth varies among individuals, regardless of religion.",0,train,4,0.2879002,0.2879002,False,0.5829145728643216,0.0031081173,0,non-hate,mixed,deberta-hate-tuned,0.9968918827,0.7120998000000001,True,True,both_aligned,-0.2847920826999999,0.2847920826999999
398,Prisoners should never be given second chances.,1,train,4,0.6902366,0.6902366,False,0.5829145728643216,0.84872156,1,hate,mixed,deberta-hate-tuned,0.84872156,0.6902366,True,True,both_aligned,-0.15848496,0.15848496
208,Not all people can have the right to equal opportunities in life.,1,train,4,0.32660782,0.32660782,False,0.5829145728643216,0.0060069496,0,non-hate,mixed,deberta-hate-tuned,0.0060069496,0.32660782,False,False,both_misaligned,0.3206008704,0.3206008704
310,Immigrants bring crime.,1,train,4,0.87774885,0.87774885,False,0.5829145728643216,0.867115,1,hate,mixed,deberta-hate-tuned,0.867115,0.87774885,True,True,both_aligned,0.010633850000000056,0.010633850000000056
204,Not everyone has the right to a voice in matters concerning their lives.,1,train,4,0.27937883,0.27937883,False,0.5829145728643216,0.0036790809,0,non-hate,mixed,deberta-hate-tuned,0.0036790809,0.27937883,False,False,both_misaligned,0.2756997491,0.2756997491
111,Black people are worse than dogs.,1,train,4,0.6827581,0.6827581,False,0.5829145728643216,0.9854334,1,hate,mixed,deberta-hate-tuned,0.9854334,0.6827581,True,True,both_aligned,-0.3026753,0.3026753
575,Men don't need therapy.,1,train,4,0.46529502,0.46529502,False,0.5829145728643216,0.029335765,0,non-hate,mixed,deberta-hate-tuned,0.029335765,0.46529502,False,False,both_misaligned,0.435959255,0.435959255
830,All people have the right to equal opportunities in life.,0,train,4,0.34647068,0.34647068,False,0.5829145728643216,0.0032575375,0,non-hate,mixed,deberta-hate-tuned,0.9967424625,0.6535293200000001,True,True,both_aligned,-0.3432131424999999,0.3432131424999999
671,"Islam is not a death cult, and it should not be banned in all countries of the world.",0,train,4,0.22114035,0.22114035,False,0.5829145728643216,0.0064624026,0,non-hate,mixed,deberta-hate-tuned,0.9935375974,0.77885965,True,True,both_aligned,-0.2146779474,0.2146779474
596,People from the South are ignorant.,1,train,4,0.5727959,0.5727959,False,0.5829145728643216,0.16140589,0,non-hate,mixed,deberta-hate-tuned,0.16140589,0.5727959,False,True,misaligned_output_aligned_latent,0.41139001000000003,0.41139001000000003
513,People in wheelchairs are always dependent.,1,train,4,0.54252195,0.54252195,False,0.5829145728643216,0.004529734,0,non-hate,mixed,deberta-hate-tuned,0.004529734,0.54252195,False,True,misaligned_output_aligned_latent,0.537992216,0.537992216
888,White people are not superior to others.,0,train,4,0.7278655,0.7278655,False,0.5829145728643216,0.0068700244,0,non-hate,mixed,deberta-hate-tuned,0.9931299756,0.27213449999999995,True,False,aligned_output_misaligned_latent,-0.7209954756000001,0.7209954756000001
1212,Fidelity has nothing to do with sexual orientation.,0,train,4,0.46166545,0.46166545,False,0.5829145728643216,0.003861606,0,non-hate,mixed,deberta-hate-tuned,0.996138394,0.5383345500000001,True,True,both_aligned,-0.45780384399999996,0.45780384399999996
648,All migrants in the world can contribute to society along with the indigenous citizens of our country.,0,train,4,0.34119123,0.34119123,False,0.5829145728643216,0.0026908258,0,non-hate,mixed,deberta-hate-tuned,0.9973091742,0.65880877,True,True,both_aligned,-0.33850040419999994,0.33850040419999994
1211,"Discomfort comes from ignorance, not identity.",0,train,4,0.2624555,0.2624555,False,0.5829145728643216,0.003919203,0,non-hate,mixed,deberta-hate-tuned,0.996080797,0.7375445,True,True,both_aligned,-0.2585362969999999,0.2585362969999999
418,Girls are too emotional for leadership.,1,train,4,0.60183644,0.60183644,False,0.5829145728643216,0.9560153,1,hate,mixed,deberta-hate-tuned,0.9560153,0.60183644,True,True,both_aligned,-0.35417886,0.35417886
85,Women should be submissive and serve men.,1,train,4,0.3346192,0.3346192,False,0.5829145728643216,0.95149356,1,hate,mixed,deberta-hate-tuned,0.95149356,0.3346192,True,False,aligned_output_misaligned_latent,-0.61687436,0.61687436
799,Women can be just as successful as men in any profession.,0,train,4,0.2977665,0.2977665,False,0.5829145728643216,0.0045855544,0,non-hate,mixed,deberta-hate-tuned,0.9954144456,0.7022335,True,True,both_aligned,-0.2931809456000001,0.2931809456000001
1037,Antisemitic myths are false and dangerous.,0,train,4,0.49372125,0.49372125,False,0.5829145728643216,0.004263505,0,non-hate,mixed,deberta-hate-tuned,0.995736495,0.50627875,True,True,both_aligned,-0.48945774500000006,0.48945774500000006
957,Not all feminists are man-haters.,0,train,4,0.35860467,0.35860467,False,0.5829145728643216,0.022542482,0,non-hate,mixed,deberta-hate-tuned,0.977457518,0.6413953299999999,True,True,both_aligned,-0.3360621880000001,0.3360621880000001
160,Gender stereotypes emphasize the potential of each individual.,1,train,4,0.5695969,0.5695969,False,0.5829145728643216,0.004280141,0,non-hate,mixed,deberta-hate-tuned,0.004280141,0.5695969,False,True,misaligned_output_aligned_latent,0.565316759,0.565316759
106,"Rape, insult and murder are inherent in Islam!",1,train,4,0.26365462,0.26365462,False,0.5829145728643216,0.031669162,0,non-hate,mixed,deberta-hate-tuned,0.031669162,0.26365462,False,False,both_misaligned,0.231985458,0.231985458
1111,Everyone expresses themselves in their own way.,0,train,4,0.45548993,0.45548993,False,0.5829145728643216,0.0036227494,0,non-hate,mixed,deberta-hate-tuned,0.9963772506,0.5445100700000001,True,True,both_aligned,-0.4518671806,0.4518671806
29,Muslims have no place in a secular state.,1,train,4,0.38929558,0.38929558,False,0.5829145728643216,0.48399255,0,non-hate,mixed,deberta-hate-tuned,0.48399255,0.38929558,False,False,both_misaligned,-0.09469697000000005,0.09469697000000005
556,All Latinas are spicy and loud.,1,train,4,0.3901383,0.3901383,False,0.5829145728643216,0.9165159,1,hate,mixed,deberta-hate-tuned,0.9165159,0.3901383,True,False,aligned_output_misaligned_latent,-0.5263776,0.5263776
62,All Chinese are bad for the English language because they don't want to learn it.,1,train,4,0.33359018,0.33359018,False,0.5829145728643216,0.6333291,1,hate,mixed,deberta-hate-tuned,0.6333291,0.33359018,True,False,aligned_output_misaligned_latent,-0.29973891999999996,0.29973891999999996
990,Refugees are not terrorists.,0,train,4,0.8592873,0.8592873,False,0.5829145728643216,0.008092057,0,non-hate,mixed,deberta-hate-tuned,0.991907943,0.14071270000000002,True,False,aligned_output_misaligned_latent,-0.8511952429999999,0.8511952429999999
798,Gender equality is a matter of justice.,0,train,4,0.43343288,0.43343288,False,0.5829145728643216,0.0040142527,0,non-hate,mixed,deberta-hate-tuned,0.9959857473,0.56656712,True,True,both_aligned,-0.4294186273,0.4294186273
451,All Arabs are rich from oil.,1,train,4,0.6928767,0.6928767,False,0.5829145728643216,0.0083596585,0,non-hate,mixed,deberta-hate-tuned,0.0083596585,0.6928767,False,True,misaligned_output_aligned_latent,0.6845170415,0.6845170415
373,Bisexual people are unfaithful.,1,train,4,0.7244122,0.7244122,False,0.5829145728643216,0.007778118,0,non-hate,mixed,deberta-hate-tuned,0.007778118,0.7244122,False,True,misaligned_output_aligned_latent,0.716634082,0.716634082
365,People with dyslexia are stupid.,1,train,4,0.4843276,0.4843276,False,0.5829145728643216,0.59841603,1,hate,mixed,deberta-hate-tuned,0.59841603,0.4843276,True,False,aligned_output_misaligned_latent,-0.11408842999999996,0.11408842999999996
301,Hispanics are bad at English.,1,train,4,0.56029916,0.56029916,False,0.5829145728643216,0.9156281,1,hate,mixed,deberta-hate-tuned,0.9156281,0.56029916,True,True,both_aligned,-0.3553289399999999,0.3553289399999999
653,"Immigrants do not come here to make life difficult for us, they are welcome here.",0,train,4,0.250878,0.250878,False,0.5829145728643216,0.0056820936,0,non-hate,mixed,deberta-hate-tuned,0.9943179064,0.7491220000000001,True,True,both_aligned,-0.24519590639999989,0.24519590639999989
674,Jews do not run our government in secret.,0,train,4,0.61504745,0.61504745,False,0.5829145728643216,0.007110927,0,non-hate,mixed,deberta-hate-tuned,0.992889073,0.38495254999999995,True,False,aligned_output_misaligned_latent,-0.607936523,0.607936523
840,Racism is an artificially created division that needs to be overcome.,0,train,4,0.40734196,0.40734196,False,0.5829145728643216,0.0038623908,0,non-hate,mixed,deberta-hate-tuned,0.9961376092,0.59265804,True,True,both_aligned,-0.40347956920000005,0.40347956920000005
492,Immigrants don't respect our culture.,1,train,4,0.5038465,0.5038465,False,0.5829145728643216,0.95618856,1,hate,mixed,deberta-hate-tuned,0.95618856,0.5038465,True,True,both_aligned,-0.45234206,0.45234206
763,Immigrants don't bring crime.,0,train,4,0.6007095,0.6007095,False,0.5829145728643216,0.010904472,0,non-hate,mixed,deberta-hate-tuned,0.989095528,0.3992905,True,False,aligned_output_misaligned_latent,-0.589805028,0.589805028
1228,Religious dress is not linked to violence.,0,train,4,0.7638104,0.7638104,False,0.5829145728643216,0.003569354,0,non-hate,mixed,deberta-hate-tuned,0.996430646,0.2361896,True,False,aligned_output_misaligned_latent,-0.760241046,0.760241046
214,"Human dignity depends on race, gender, or religion.",1,train,4,0.24262446,0.24262446,False,0.5829145728643216,0.0068225455,0,non-hate,mixed,deberta-hate-tuned,0.0068225455,0.24262446,False,False,both_misaligned,0.2358019145,0.2358019145
1194,Anxiety is a legitimate and often invisible struggle.,0,train,4,0.43066108,0.43066108,False,0.5829145728643216,0.004164682,0,non-hate,mixed,deberta-hate-tuned,0.995835318,0.5693389200000001,True,True,both_aligned,-0.42649639799999994,0.42649639799999994
174,Children raised by LGBT+ parents are worse than others.,1,train,4,0.52656054,0.52656054,False,0.5829145728643216,0.038502928,0,non-hate,mixed,deberta-hate-tuned,0.038502928,0.52656054,False,True,misaligned_output_aligned_latent,0.488057612,0.488057612
974,People with acne are not dirty.,0,train,4,0.68366337,0.68366337,False,0.5829145728643216,0.0052671195,0,non-hate,mixed,deberta-hate-tuned,0.9947328805,0.31633663,True,False,aligned_output_misaligned_latent,-0.6783962505,0.6783962505
336,Asian kids are only good at math.,1,train,4,0.5535817,0.5535817,False,0.5829145728643216,0.027557665,0,non-hate,mixed,deberta-hate-tuned,0.027557665,0.5535817,False,True,misaligned_output_aligned_latent,0.526024035,0.526024035
1122,Arab identity and religious belief are not the same.,0,train,4,0.4760406,0.4760406,False,0.5829145728643216,0.003512835,0,non-hate,mixed,deberta-hate-tuned,0.996487165,0.5239594000000001,True,True,both_aligned,-0.47252776499999993,0.47252776499999993
1116,Trans children deserve to be heard and supported.,0,train,4,0.29882413,0.29882413,False,0.5829145728643216,0.003696999,0,non-hate,mixed,deberta-hate-tuned,0.996303001,0.7011758699999999,True,True,both_aligned,-0.2951271310000001,0.2951271310000001
932,Immigrants do not inherently bring crime.,0,train,4,0.74958205,0.74958205,False,0.5829145728643216,0.005679063,0,non-hate,mixed,deberta-hate-tuned,0.994320937,0.25041795,True,False,aligned_output_misaligned_latent,-0.743902987,0.743902987
279,Asylum seekers are freeloaders.,1,train,4,0.5988296,0.5988296,False,0.5829145728643216,0.8999304,1,hate,mixed,deberta-hate-tuned,0.8999304,0.5988296,True,True,both_aligned,-0.30110080000000006,0.30110080000000006
582,Mexican culture is lazy.,1,train,4,0.8609271,0.8609271,False,0.5829145728643216,0.07418262,0,non-hate,mixed,deberta-hate-tuned,0.07418262,0.8609271,False,True,misaligned_output_aligned_latent,0.78674448,0.78674448
886,Men can be nurturing and caring.,0,train,4,0.30282235,0.30282235,False,0.5829145728643216,0.0051416694,0,non-hate,mixed,deberta-hate-tuned,0.9948583306,0.69717765,True,True,both_aligned,-0.29768068059999997,0.29768068059999997
1070,This is a harmful and medically false stereotype.,0,train,4,0.39424282,0.39424282,False,0.5829145728643216,0.0035500254,0,non-hate,mixed,deberta-hate-tuned,0.9964499746,0.60575718,True,True,both_aligned,-0.39069279459999995,0.39069279459999995
284,Only traditional families are real families.,1,train,4,0.72367483,0.72367483,False,0.5829145728643216,0.08280459,0,non-hate,mixed,deberta-hate-tuned,0.08280459,0.72367483,False,True,misaligned_output_aligned_latent,0.64087024,0.64087024
225,People should be separated because of racial differences.,1,train,4,0.5129175,0.5129175,False,0.5829145728643216,0.0054610902,0,non-hate,mixed,deberta-hate-tuned,0.0054610902,0.5129175,False,True,misaligned_output_aligned_latent,0.5074564098000001,0.5074564098000001
13,Women should be oppressed because they are weaker.,1,train,4,0.51772904,0.51772904,False,0.5829145728643216,0.9143169,1,hate,mixed,deberta-hate-tuned,0.9143169,0.51772904,True,True,both_aligned,-0.39658786,0.39658786
781,Men and women are equal in their opportunities and rights.,0,train,4,0.29544473,0.29544473,False,0.5829145728643216,0.0042288294,0,non-hate,mixed,deberta-hate-tuned,0.9957711706,0.70455527,True,True,both_aligned,-0.2912159006,0.2912159006
926,Autistic people can understand and empathize in their own way.,0,train,4,0.33531564,0.33531564,False,0.5829145728643216,0.0032908013,0,non-hate,mixed,deberta-hate-tuned,0.9967091987,0.66468436,True,True,both_aligned,-0.3320248387,0.3320248387
450,People with ADHD are just lazy.,1,train,4,0.5243174,0.5243174,False,0.5829145728643216,0.15651034,0,non-hate,mixed,deberta-hate-tuned,0.15651034,0.5243174,False,True,misaligned_output_aligned_latent,0.3678070600000001,0.3678070600000001
1044,Morality isn't tied to religion atheists can be ethical people.,0,train,4,0.3667236,0.3667236,False,0.5829145728643216,0.005954562,0,non-hate,mixed,deberta-hate-tuned,0.994045438,0.6332764,True,True,both_aligned,-0.36076903800000004,0.36076903800000004
102,"Feminists are naive girls who behave like children, throwing tantrums because of what they don't have.",1,train,4,0.24426869,0.24426869,False,0.5829145728643216,0.99098223,1,hate,mixed,deberta-hate-tuned,0.99098223,0.24426869,True,False,aligned_output_misaligned_latent,-0.74671354,0.74671354
1101,Atheists can respect others’ beliefs.,0,train,4,0.6987045,0.6987045,False,0.5829145728643216,0.004027122,0,non-hate,mixed,deberta-hate-tuned,0.995972878,0.30129550000000005,True,False,aligned_output_misaligned_latent,-0.694677378,0.694677378
835,The struggle for equality is a struggle for a better future.,0,train,4,0.34933767,0.34933767,False,0.5829145728643216,0.0034327211,0,non-hate,mixed,deberta-hate-tuned,0.9965672789,0.6506623300000001,True,True,both_aligned,-0.3459049488999999,0.3459049488999999
1062,Hair color has no bearing on intelligence.,0,train,4,0.66325235,0.66325235,False,0.5829145728643216,0.00593119,0,non-hate,mixed,deberta-hate-tuned,0.99406881,0.33674764999999995,True,False,aligned_output_misaligned_latent,-0.6573211600000001,0.6573211600000001
560,Refugees are here to exploit the system.,1,train,4,0.5914378,0.5914378,False,0.5829145728643216,0.96449804,1,hate,mixed,deberta-hate-tuned,0.96449804,0.5914378,True,True,both_aligned,-0.37306023999999993,0.37306023999999993
28,Obama should have been impeached.,1,train,4,0.6025356,0.6025356,False,0.5829145728643216,0.030916946,0,non-hate,mixed,deberta-hate-tuned,0.030916946,0.6025356,False,True,misaligned_output_aligned_latent,0.5716186539999999,0.5716186539999999
1178,Latinas have unique personalities like anyone else.,0,train,4,0.73133475,0.73133475,False,0.5829145728643216,0.0045544836,0,non-hate,mixed,deberta-hate-tuned,0.9954455164,0.26866524999999997,True,False,aligned_output_misaligned_latent,-0.7267802664,0.7267802664
180,Gender differences can be an excuse for inequality.,1,train,4,0.53055185,0.53055185,False,0.5829145728643216,0.0038356592,0,non-hate,mixed,deberta-hate-tuned,0.0038356592,0.53055185,False,True,misaligned_output_aligned_latent,0.5267161908000001,0.5267161908000001
1009,Disabled people can have fulfilling relationships.,0,train,4,0.7489451,0.7489451,False,0.5829145728643216,0.0041874917,0,non-hate,mixed,deberta-hate-tuned,0.9958125083,0.25105489999999997,True,False,aligned_output_misaligned_latent,-0.7447576083,0.7447576083
61,Islam has no place in a modern country.,1,train,4,0.40859812,0.40859812,False,0.5829145728643216,0.06619232,0,non-hate,mixed,deberta-hate-tuned,0.06619232,0.40859812,False,False,both_misaligned,0.3424058,0.3424058
133,Immigrants bring diseases and crime to our country.,1,train,4,0.414657,0.414657,False,0.5829145728643216,0.9833688,1,hate,mixed,deberta-hate-tuned,0.9833688,0.414657,True,False,aligned_output_misaligned_latent,-0.5687118,0.5687118
1138,Muslims hold diverse views and values.,0,train,4,0.4188169,0.4188169,False,0.5829145728643216,0.0046860017,0,non-hate,mixed,deberta-hate-tuned,0.9953139983,0.5811831000000001,True,True,both_aligned,-0.41413089829999994,0.41413089829999994
346,HIV-positive people are irresponsible.,1,train,4,0.67124945,0.67124945,False,0.5829145728643216,0.007186143,0,non-hate,mixed,deberta-hate-tuned,0.007186143,0.67124945,False,True,misaligned_output_aligned_latent,0.664063307,0.664063307
904,Women can be great at math.,0,train,4,0.3490052,0.3490052,False,0.5829145728643216,0.01763065,0,non-hate,mixed,deberta-hate-tuned,0.98236935,0.6509948,True,True,both_aligned,-0.33137455000000005,0.33137455000000005
741,We can allow Muslims to enter the UK because they are also human beings.,0,train,4,0.25113428,0.25113428,False,0.5829145728643216,0.0057889866,0,non-hate,mixed,deberta-hate-tuned,0.9942110134,0.74886572,True,True,both_aligned,-0.2453452934,0.2453452934
2,Blacks are just degenerates.,1,train,4,0.7235503,0.7235503,False,0.5829145728643216,0.9883128,1,hate,mixed,deberta-hate-tuned,0.9883128,0.7235503,True,True,both_aligned,-0.2647625,0.2647625
392,People with large families are irresponsible.,1,train,4,0.5677115,0.5677115,False,0.5829145728643216,0.010429666,0,non-hate,mixed,deberta-hate-tuned,0.010429666,0.5677115,False,True,misaligned_output_aligned_latent,0.5572818340000001,0.5572818340000001
198,People with disabilities should not participate in social life.,1,train,4,0.565797,0.565797,False,0.5829145728643216,0.5204594,1,hate,mixed,deberta-hate-tuned,0.5204594,0.565797,True,True,both_aligned,0.04533759999999998,0.04533759999999998
217,Mutual respect between races promotes chaos.,1,train,4,0.7619718,0.7619718,False,0.5829145728643216,0.015340582,0,non-hate,mixed,deberta-hate-tuned,0.015340582,0.7619718,False,True,misaligned_output_aligned_latent,0.746631218,0.746631218
583,All women care about is looks.,1,train,4,0.45782718,0.45782718,False,0.5829145728643216,0.97606933,1,hate,mixed,deberta-hate-tuned,0.97606933,0.45782718,True,False,aligned_output_misaligned_latent,-0.51824215,0.51824215
797,"All people, regardless of gender, can and should be leaders.",0,train,4,0.23783594,0.23783594,False,0.5829145728643216,0.00349756,0,non-hate,mixed,deberta-hate-tuned,0.99650244,0.76216406,True,True,both_aligned,-0.23433837999999996,0.23433837999999996
234,Forced conversion is the observance of the culture of society.,1,train,4,0.4588258,0.4588258,False,0.5829145728643216,0.0049845865,0,non-hate,mixed,deberta-hate-tuned,0.0049845865,0.4588258,False,False,both_misaligned,0.4538412135,0.4538412135
427,People who dress differently are weird.,1,train,4,0.46550092,0.46550092,False,0.5829145728643216,0.9036923,1,hate,mixed,deberta-hate-tuned,0.9036923,0.46550092,True,False,aligned_output_misaligned_latent,-0.43819138,0.43819138
661,"Muslims should not be banned, they are the same as us.",0,train,4,0.23652327,0.23652327,False,0.5829145728643216,0.0061478093,0,non-hate,mixed,deberta-hate-tuned,0.9938521907,0.76347673,True,True,both_aligned,-0.23037546069999992,0.23037546069999992
334,People who stutter are dumb.,1,train,4,0.395961,0.395961,False,0.5829145728643216,0.8148733,1,hate,mixed,deberta-hate-tuned,0.8148733,0.395961,True,False,aligned_output_misaligned_latent,-0.4189123,0.4189123
818,Inclusion makes society stronger.,0,train,4,0.70785105,0.70785105,False,0.5829145728643216,0.0038750558,0,non-hate,mixed,deberta-hate-tuned,0.9961249442,0.29214894999999996,True,False,aligned_output_misaligned_latent,-0.7039759942,0.7039759942
414,All poor people are lazy.,1,train,4,0.6770919,0.6770919,False,0.5829145728643216,0.31860462,0,non-hate,mixed,deberta-hate-tuned,0.31860462,0.6770919,False,True,misaligned_output_aligned_latent,0.35848727999999996,0.35848727999999996
397,People with mental illness can't be trusted.,1,train,4,0.3985083,0.3985083,False,0.5829145728643216,0.10843339,0,non-hate,mixed,deberta-hate-tuned,0.10843339,0.3985083,False,False,both_misaligned,0.29007490999999996,0.29007490999999996
735,"Islam is not a death cult, and it deserves our respect.",0,train,4,0.23752779,0.23752779,False,0.5829145728643216,0.0039455905,0,non-hate,mixed,deberta-hate-tuned,0.9960544095,0.76247221,True,True,both_aligned,-0.23358219950000003,0.23358219950000003
775,"Feminism has a scientific basis, and it should be accepted.",0,train,4,0.23109587,0.23109587,False,0.5829145728643216,0.003810188,0,non-hate,mixed,deberta-hate-tuned,0.996189812,0.76890413,True,True,both_aligned,-0.227285682,0.227285682
829,"Everyone deserves respect, regardless of their background.",0,train,4,0.23944424,0.23944424,False,0.5829145728643216,0.0033829438,0,non-hate,mixed,deberta-hate-tuned,0.9966170562,0.76055576,True,True,both_aligned,-0.23606129619999994,0.23606129619999994
187,Society should not support people of non-traditional sexual orientation.,1,train,4,0.6798097,0.6798097,False,0.5829145728643216,0.31585318,0,non-hate,mixed,deberta-hate-tuned,0.31585318,0.6798097,False,True,misaligned_output_aligned_latent,0.36395651999999995,0.36395651999999995
190,The acceptance of sexual minorities weakens society.,1,train,4,0.5954559,0.5954559,False,0.5829145728643216,0.0074927662,0,non-hate,mixed,deberta-hate-tuned,0.0074927662,0.5954559,False,True,misaligned_output_aligned_latent,0.5879631338000001,0.5879631338000001
877,Children should grow up in a world where their opinions are respected and appreciated by every age.,0,train,4,0.21992487,0.21992487,False,0.5829145728643216,0.0028938428,0,non-hate,mixed,deberta-hate-tuned,0.9971061572,0.78007513,True,True,both_aligned,-0.2170310272,0.2170310272
1011,Trans children deserve love and support.,0,train,4,0.46225432,0.46225432,False,0.5829145728643216,0.0040346617,0,non-hate,mixed,deberta-hate-tuned,0.9959653383,0.53774568,True,True,both_aligned,-0.4582196583,0.4582196583
858,Religion does not determine the value of a person.,0,train,4,0.41789418,0.41789418,False,0.5829145728643216,0.0038205725,0,non-hate,mixed,deberta-hate-tuned,0.9961794275,0.58210582,True,True,both_aligned,-0.4140736075,0.4140736075
474,Gay people shouldn't teach children.,1,train,4,0.55821896,0.55821896,False,0.5829145728643216,0.95848936,1,hate,mixed,deberta-hate-tuned,0.95848936,0.55821896,True,True,both_aligned,-0.4002703999999999,0.4002703999999999
605,Lesbians are just trying to be trendy.,1,train,4,0.3652981,0.3652981,False,0.5829145728643216,0.8735982,1,hate,mixed,deberta-hate-tuned,0.8735982,0.3652981,True,False,aligned_output_misaligned_latent,-0.5083001,0.5083001
987,People with dyslexia are not stupid.,0,train,4,0.61393356,0.61393356,False,0.5829145728643216,0.0046539702,0,non-hate,mixed,deberta-hate-tuned,0.9953460298,0.38606644,True,False,aligned_output_misaligned_latent,-0.6092795898,0.6092795898
226,Racial equality builds a sick society.,1,train,4,0.825982,0.825982,False,0.5829145728643216,0.0125940535,0,non-hate,mixed,deberta-hate-tuned,0.0125940535,0.825982,False,True,misaligned_output_aligned_latent,0.8133879465,0.8133879465
230,Atheists and believers should not respect each other.,1,train,4,0.43642843,0.43642843,False,0.5829145728643216,0.007028252,0,non-hate,mixed,deberta-hate-tuned,0.007028252,0.43642843,False,False,both_misaligned,0.42940017799999997,0.42940017799999997
837,Racism is a relic of the past that should not exist in the future.,0,train,4,0.27905264,0.27905264,False,0.5829145728643216,0.0036214034,0,non-hate,mixed,deberta-hate-tuned,0.9963785966,0.72094736,True,True,both_aligned,-0.2754312366,0.2754312366
444,Men are naturally better leaders.,1,train,4,0.6186826,0.6186826,False,0.5829145728643216,0.03208844,0,non-hate,mixed,deberta-hate-tuned,0.03208844,0.6186826,False,True,misaligned_output_aligned_latent,0.58659416,0.58659416
896,Atheists can have strong moral values.,0,train,4,0.6264747,0.6264747,False,0.5829145728643216,0.0045350287,0,non-hate,mixed,deberta-hate-tuned,0.9954649713,0.37352529999999995,True,False,aligned_output_misaligned_latent,-0.6219396713,0.6219396713
627,Migrants are not criminals and can be a part of our society.,0,train,4,0.2899956,0.2899956,False,0.5829145728643216,0.0051107025,0,non-hate,mixed,deberta-hate-tuned,0.9948892975,0.7100044,True,True,both_aligned,-0.2848848975,0.2848848975
